layer_name,input,kv_cache,tp_size,latency(ns)
expert.w2,21,0,4,13833
final_layernorm,21,0,4,7308
lm_head,21,0,4,98992
embedding,22,0,4,3667
input_layernorm,22,0,4,7467
q_proj,22,0,4,16156
k_proj,22,0,4,6368
v_proj,22,0,4,6073
rope,22,0,4,20340
attn,22,0,4,3014
o_proj,22,0,4,14013
post_layernorm,22,0,4,7760
gate,22,0,4,63687
expert.w1,22,0,4,15764
expert.w3,22,0,4,15310
act_fn,22,0,4,3722
expert.w2,22,0,4,13823
final_layernorm,22,0,4,7565
lm_head,22,0,4,97351
embedding,23,0,4,3610
input_layernorm,23,0,4,7479
q_proj,23,0,4,16212
k_proj,23,0,4,6378
v_proj,23,0,4,6111
rope,23,0,4,20388
attn,23,0,4,3018
o_proj,23,0,4,14064
post_layernorm,23,0,4,7774
gate,23,0,4,64000
expert.w1,23,0,4,15805
expert.w3,23,0,4,15359
act_fn,23,0,4,3668
expert.w2,23,0,4,14004
final_layernorm,23,0,4,7556
lm_head,23,0,4,97018
embedding,24,0,4,3658
input_layernorm,24,0,4,7261
q_proj,24,0,4,16079
k_proj,24,0,4,6279
v_proj,24,0,4,6001
rope,24,0,4,19792
attn,24,0,4,2886
o_proj,24,0,4,13947
post_layernorm,24,0,4,7565
gate,24,0,4,61211
expert.w1,24,0,4,15742
expert.w3,24,0,4,15237
act_fn,24,0,4,3521
expert.w2,24,0,4,13705
final_layernorm,24,0,4,7305
lm_head,24,0,4,97222
embedding,25,0,4,3770
input_layernorm,25,0,4,7525
q_proj,25,0,4,16339
k_proj,25,0,4,6394
v_proj,25,0,4,6130
rope,25,0,4,20528
attn,25,0,4,3028
o_proj,25,0,4,14085
post_layernorm,25,0,4,7819
gate,25,0,4,65943
expert.w1,25,0,4,15988
expert.w3,25,0,4,15418
act_fn,25,0,4,3715
expert.w2,25,0,4,13842
final_layernorm,25,0,4,7579
lm_head,25,0,4,98545
embedding,26,0,4,3669
input_layernorm,26,0,4,7393
q_proj,26,0,4,16237
k_proj,26,0,4,6337
v_proj,26,0,4,6054
rope,26,0,4,20011
attn,26,0,4,2971
o_proj,26,0,4,13990
post_layernorm,26,0,4,7695
gate,26,0,4,63933
expert.w1,26,0,4,15840
expert.w3,26,0,4,15409
act_fn,26,0,4,3528
expert.w2,26,0,4,13765
final_layernorm,26,0,4,7462
lm_head,26,0,4,97983
embedding,27,0,4,3626
input_layernorm,27,0,4,7285
q_proj,27,0,4,16297
k_proj,27,0,4,6278
v_proj,27,0,4,6028
rope,27,0,4,19684
attn,27,0,4,2921
o_proj,27,0,4,14011
post_layernorm,27,0,4,7568
gate,27,0,4,63539
expert.w1,27,0,4,15727
expert.w3,27,0,4,15528
act_fn,27,0,4,3380
expert.w2,27,0,4,13793
final_layernorm,27,0,4,7409
lm_head,27,0,4,92632
embedding,28,0,4,3770
input_layernorm,28,0,4,7523
q_proj,28,0,4,16470
k_proj,28,0,4,6422
v_proj,28,0,4,6285
rope,28,0,4,20629
attn,28,0,4,3023
o_proj,28,0,4,14051
post_layernorm,28,0,4,7829
gate,28,0,4,65243
expert.w1,28,0,4,14655
expert.w3,28,0,4,14205
act_fn,28,0,4,3752
expert.w2,28,0,4,13715
final_layernorm,28,0,4,7748
lm_head,28,0,4,91901
embedding,29,0,4,3717
input_layernorm,29,0,4,7300
q_proj,29,0,4,16352
k_proj,29,0,4,6322
v_proj,29,0,4,6207
rope,29,0,4,19884
attn,29,0,4,2946
o_proj,29,0,4,14072
post_layernorm,29,0,4,7640
gate,29,0,4,63705
expert.w1,29,0,4,14472
expert.w3,29,0,4,14153
act_fn,29,0,4,3634
expert.w2,29,0,4,13477
final_layernorm,29,0,4,7526
lm_head,29,0,4,91658
embedding,30,0,4,3819
input_layernorm,30,0,4,7555
q_proj,30,0,4,16557
k_proj,30,0,4,6440
v_proj,30,0,4,6298
rope,30,0,4,20595
attn,30,0,4,3064
o_proj,30,0,4,14120
post_layernorm,30,0,4,7866
gate,30,0,4,65575
expert.w1,30,0,4,14720
expert.w3,30,0,4,14411
act_fn,30,0,4,3741
expert.w2,30,0,4,13703
final_layernorm,30,0,4,7771
lm_head,30,0,4,91607
embedding,31,0,4,3881
input_layernorm,31,0,4,7593
q_proj,31,0,4,16585
k_proj,31,0,4,6444
v_proj,31,0,4,6306
rope,31,0,4,20498
attn,31,0,4,3062
o_proj,31,0,4,14167
post_layernorm,31,0,4,7848
gate,31,0,4,66385
expert.w1,31,0,4,14833
expert.w3,31,0,4,14319
act_fn,31,0,4,3752
expert.w2,31,0,4,13678
final_layernorm,31,0,4,7780
lm_head,31,0,4,92257
embedding,32,0,4,3811
input_layernorm,32,0,4,7357
q_proj,32,0,4,16558
k_proj,32,0,4,6403
v_proj,32,0,4,6289
rope,32,0,4,19914
attn,32,0,4,2942
o_proj,32,0,4,14097
post_layernorm,32,0,4,7647
gate,32,0,4,59358
expert.w1,32,0,4,14880
expert.w3,32,0,4,14278
act_fn,32,0,4,3594
expert.w2,32,0,4,13587
final_layernorm,32,0,4,7603
lm_head,32,0,4,92144
embedding,33,0,4,3953
input_layernorm,33,0,4,7614
q_proj,33,0,4,16704
k_proj,33,0,4,6395
v_proj,33,0,4,6252
rope,33,0,4,20584
attn,33,0,4,3093
o_proj,33,0,4,14188
post_layernorm,33,0,4,7889
gate,33,0,4,62669
expert.w1,33,0,4,16209
expert.w3,33,0,4,15870
act_fn,33,0,4,3995
expert.w2,33,0,4,14042
final_layernorm,33,0,4,7808
lm_head,33,0,4,92483
embedding,34,0,4,4052
input_layernorm,34,0,4,7616
q_proj,34,0,4,16773
k_proj,34,0,4,6403
v_proj,34,0,4,6256
rope,34,0,4,20597
attn,34,0,4,3095
o_proj,34,0,4,14281
post_layernorm,34,0,4,7898
gate,34,0,4,62551
expert.w1,34,0,4,16273
expert.w3,34,0,4,16131
act_fn,34,0,4,3891
expert.w2,34,0,4,14021
final_layernorm,34,0,4,7798
lm_head,34,0,4,92695
embedding,35,0,4,3827
input_layernorm,35,0,4,7397
q_proj,35,0,4,16632
k_proj,35,0,4,6328
v_proj,35,0,4,6245
rope,35,0,4,19835
attn,35,0,4,2980
o_proj,35,0,4,14166
post_layernorm,35,0,4,7671
gate,35,0,4,60216
expert.w1,35,0,4,15991
expert.w3,35,0,4,15621
act_fn,35,0,4,3793
expert.w2,35,0,4,13837
