timestamp,index,utilization.gpu,power.draw,memory.used
2026/06/19 10:20:06.909, 0, 0, 24.12, 0
2026/06/19 10:20:06.916, 1, 0, 24.02, 0
2026/06/19 10:20:06.923, 2, 0, 24.50, 0
2026/06/19 10:20:06.930, 3, 0, 24.16, 0
2026/06/19 10:20:06.937, 4, 0, 23.83, 0
2026/06/19 10:20:06.944, 5, 0, 15.09, 0
2026/06/19 10:20:06.955, 6, 0, 15.35, 0
2026/06/19 10:20:06.966, 7, 0, 15.96, 0
2026/06/19 10:20:07.978, 0, 0, 24.17, 0
2026/06/19 10:20:07.985, 1, 0, 24.02, 0
2026/06/19 10:20:07.992, 2, 0, 24.45, 0
2026/06/19 10:20:07.999, 3, 0, 24.02, 0
2026/06/19 10:20:08.006, 4, 0, 23.88, 0
2026/06/19 10:20:08.013, 5, 0, 15.04, 0
2026/06/19 10:20:08.024, 6, 0, 15.39, 0
2026/06/19 10:20:08.036, 7, 0, 14.59, 0
2026/06/19 10:20:09.048, 0, 0, 24.22, 0
2026/06/19 10:20:09.055, 1, 0, 24.07, 0
2026/06/19 10:20:09.062, 2, 0, 24.55, 0
2026/06/19 10:20:09.069, 3, 0, 24.07, 0
2026/06/19 10:20:09.077, 4, 0, 23.98, 0
2026/06/19 10:20:09.083, 5, 0, 14.99, 0
2026/06/19 10:20:09.095, 6, 0, 15.34, 0
2026/06/19 10:20:09.107, 7, 0, 24.21, 0
2026/06/19 10:20:10.118, 0, 0, 24.22, 0
2026/06/19 10:20:10.125, 1, 0, 24.11, 0
2026/06/19 10:20:10.132, 2, 0, 24.55, 0
2026/06/19 10:20:10.139, 3, 0, 24.07, 0
2026/06/19 10:20:10.146, 4, 0, 23.93, 0
2026/06/19 10:20:10.153, 5, 0, 15.14, 0
2026/06/19 10:20:10.165, 6, 0, 15.20, 0
2026/06/19 10:20:10.176, 7, 0, 19.44, 0
2026/06/19 10:20:11.188, 0, 0, 24.08, 0
2026/06/19 10:20:11.195, 1, 0, 24.07, 0
2026/06/19 10:20:11.202, 2, 0, 24.60, 0
2026/06/19 10:20:11.209, 3, 0, 24.22, 0
2026/06/19 10:20:11.216, 4, 0, 23.78, 0
2026/06/19 10:20:11.223, 5, 0, 14.99, 0
2026/06/19 10:20:11.234, 6, 0, 15.20, 0
2026/06/19 10:20:11.246, 7, 0, 14.64, 0
2026/06/19 10:20:12.258, 0, 0, 24.08, 0
2026/06/19 10:20:12.265, 1, 0, 23.97, 0
2026/06/19 10:20:12.273, 2, 0, 24.60, 0
2026/06/19 10:20:12.280, 3, 0, 24.17, 0
2026/06/19 10:20:12.287, 4, 0, 23.78, 0
2026/06/19 10:20:12.294, 5, 0, 15.43, 0
2026/06/19 10:20:12.306, 6, 0, 15.39, 0
2026/06/19 10:20:12.317, 7, 0, 14.69, 0
2026/06/19 10:20:13.329, 0, 0, 24.17, 0
2026/06/19 10:20:13.337, 1, 0, 23.92, 0
2026/06/19 10:20:13.343, 2, 0, 24.55, 0
2026/06/19 10:20:13.351, 3, 0, 24.08, 0
2026/06/19 10:20:13.358, 4, 0, 23.88, 0
2026/06/19 10:20:13.365, 5, 0, 15.04, 0
2026/06/19 10:20:13.377, 6, 0, 15.73, 0
2026/06/19 10:20:13.389, 7, 0, 14.89, 0
2026/06/19 10:20:14.400, 0, 0, 24.17, 0
2026/06/19 10:20:14.408, 1, 0, 24.07, 0
2026/06/19 10:20:14.415, 2, 0, 24.46, 0
2026/06/19 10:20:14.422, 3, 0, 24.03, 0
2026/06/19 10:20:14.429, 4, 0, 23.88, 0
2026/06/19 10:20:14.436, 5, 0, 21.73, 0
2026/06/19 10:20:14.448, 6, 0, 20.52, 0
2026/06/19 10:20:14.459, 7, 0, 14.79, 0
2026/06/19 10:20:15.471, 0, 0, 24.17, 0
2026/06/19 10:20:15.478, 1, 0, 24.07, 0
2026/06/19 10:20:15.486, 2, 0, 24.46, 0
2026/06/19 10:20:15.493, 3, 0, 24.07, 0
2026/06/19 10:20:15.500, 4, 0, 23.88, 0
2026/06/19 10:20:15.507, 5, 0, 14.85, 0
2026/06/19 10:20:15.519, 6, 0, 17.79, 0
2026/06/19 10:20:15.531, 7, 0, 14.45, 0
2026/06/19 10:20:16.542, 0, 0, 24.51, 0
2026/06/19 10:20:16.550, 1, 0, 24.02, 0
2026/06/19 10:20:16.558, 2, 0, 24.55, 0
2026/06/19 10:20:16.565, 3, 0, 24.12, 0
2026/06/19 10:20:16.572, 4, 0, 23.98, 0
2026/06/19 10:20:16.579, 5, 0, 15.04, 0
2026/06/19 10:20:16.591, 6, 0, 15.10, 0
2026/06/19 10:20:16.601, 7, 0, 14.64, 0
2026/06/19 10:20:17.613, 0, 0, 24.46, 0
2026/06/19 10:20:17.621, 1, 0, 24.11, 0
2026/06/19 10:20:17.628, 2, 0, 24.60, 0
2026/06/19 10:20:17.635, 3, 0, 24.12, 0
2026/06/19 10:20:17.642, 4, 0, 23.93, 0
2026/06/19 10:20:17.650, 5, 0, 14.85, 0
2026/06/19 10:20:17.661, 6, 0, 15.05, 0
2026/06/19 10:20:17.672, 7, 0, 14.79, 0
2026/06/19 10:20:18.683, 0, 0, 24.12, 0
2026/06/19 10:20:18.691, 1, 0, 24.21, 0
2026/06/19 10:20:18.699, 2, 0, 24.65, 0
2026/06/19 10:20:18.706, 3, 0, 24.12, 0
2026/06/19 10:20:18.713, 4, 0, 23.83, 0
2026/06/19 10:20:18.720, 5, 0, 15.14, 0
2026/06/19 10:20:18.732, 6, 0, 15.10, 0
2026/06/19 10:20:18.743, 7, 0, 14.50, 0
2026/06/19 10:20:19.754, 0, 0, 31.24, 0
2026/06/19 10:20:19.762, 1, 0, 24.11, 0
2026/06/19 10:20:19.769, 2, 0, 24.70, 0
2026/06/19 10:20:19.777, 3, 0, 24.12, 0
2026/06/19 10:20:19.784, 4, 0, 23.83, 0
2026/06/19 10:20:19.791, 5, 0, 15.04, 0
2026/06/19 10:20:19.803, 6, 0, 15.29, 0
2026/06/19 10:20:19.814, 7, 0, 14.45, 0
2026/06/19 10:20:20.825, 0, 0, 27.69, 0
2026/06/19 10:20:20.832, 1, 0, 24.02, 0
2026/06/19 10:20:20.840, 2, 0, 24.65, 0
2026/06/19 10:20:20.847, 3, 0, 24.07, 0
2026/06/19 10:20:20.854, 4, 0, 23.83, 0
2026/06/19 10:20:20.862, 5, 0, 15.04, 0
2026/06/19 10:20:20.872, 6, 0, 15.10, 0
2026/06/19 10:20:20.883, 7, 0, 14.50, 0
2026/06/19 10:20:21.894, 0, 0, 24.13, 0
2026/06/19 10:20:21.901, 1, 0, 24.02, 0
2026/06/19 10:20:21.908, 2, 0, 24.55, 0
2026/06/19 10:20:21.915, 3, 0, 24.03, 0
2026/06/19 10:20:21.922, 4, 0, 23.88, 0
2026/06/19 10:20:21.930, 5, 0, 14.99, 0
2026/06/19 10:20:21.940, 6, 0, 15.00, 0
2026/06/19 10:20:21.952, 7, 0, 14.59, 0
2026/06/19 10:20:22.962, 0, 0, 24.18, 0
2026/06/19 10:20:22.969, 1, 0, 24.07, 0
2026/06/19 10:20:22.977, 2, 0, 24.45, 0
2026/06/19 10:20:22.984, 3, 0, 24.03, 0
2026/06/19 10:20:22.991, 4, 0, 23.93, 0
2026/06/19 10:20:22.998, 5, 0, 14.80, 0
2026/06/19 10:20:23.008, 6, 0, 14.95, 0
2026/06/19 10:20:23.020, 7, 0, 14.74, 0
2026/06/19 10:20:24.031, 0, 0, 24.22, 0
2026/06/19 10:20:24.038, 1, 0, 24.07, 0
2026/06/19 10:20:24.046, 2, 0, 24.50, 0
2026/06/19 10:20:24.053, 3, 0, 24.08, 0
2026/06/19 10:20:24.060, 4, 0, 23.98, 0
2026/06/19 10:20:24.067, 5, 0, 14.75, 0
2026/06/19 10:20:24.078, 6, 0, 14.90, 0
2026/06/19 10:20:24.090, 7, 0, 14.55, 0
2026/06/19 10:20:25.102, 0, 0, 24.12, 0
2026/06/19 10:20:25.109, 1, 0, 24.07, 0
2026/06/19 10:20:25.116, 2, 0, 24.60, 0
2026/06/19 10:20:25.123, 3, 0, 24.12, 0
2026/06/19 10:20:25.130, 4, 0, 23.88, 0
2026/06/19 10:20:25.137, 5, 0, 15.53, 0
2026/06/19 10:20:25.149, 6, 0, 15.84, 0
2026/06/19 10:20:25.161, 7, 0, 14.50, 0
2026/06/19 10:20:26.172, 0, 0, 24.17, 0
2026/06/19 10:20:26.179, 1, 0, 24.16, 0
2026/06/19 10:20:26.186, 2, 0, 24.75, 0
2026/06/19 10:20:26.193, 3, 0, 24.07, 0
2026/06/19 10:20:26.200, 4, 0, 23.73, 0
2026/06/19 10:20:26.210, 5, 0, 15.39, 0
2026/06/19 10:20:26.222, 6, 0, 15.39, 0
2026/06/19 10:20:26.233, 7, 0, 14.50, 0
2026/06/19 10:20:27.245, 0, 0, 24.17, 0
2026/06/19 10:20:27.253, 1, 0, 24.02, 0
2026/06/19 10:20:27.260, 2, 0, 24.65, 0
2026/06/19 10:20:27.266, 3, 0, 24.27, 0
2026/06/19 10:20:27.273, 4, 0, 23.78, 0
2026/06/19 10:20:27.280, 5, 0, 15.19, 0
2026/06/19 10:20:27.292, 6, 0, 15.10, 0
2026/06/19 10:20:27.304, 7, 0, 14.60, 0
2026/06/19 10:20:28.315, 0, 0, 24.12, 0
2026/06/19 10:20:28.323, 1, 0, 24.07, 0
2026/06/19 10:20:28.330, 2, 0, 24.50, 0
2026/06/19 10:20:28.337, 3, 0, 24.17, 0
2026/06/19 10:20:28.344, 4, 0, 23.83, 0
2026/06/19 10:20:28.351, 5, 0, 16.22, 0
2026/06/19 10:20:28.363, 6, 0, 15.44, 0
2026/06/19 10:20:28.375, 7, 0, 14.70, 0
2026/06/19 10:20:29.386, 0, 0, 24.17, 0
2026/06/19 10:20:29.394, 1, 0, 24.11, 0
2026/06/19 10:20:29.401, 2, 0, 24.55, 0
2026/06/19 10:20:29.408, 3, 0, 24.07, 0
2026/06/19 10:20:29.415, 4, 0, 23.93, 0
2026/06/19 10:20:29.422, 5, 0, 14.75, 0
2026/06/19 10:20:29.434, 6, 0, 14.95, 0
2026/06/19 10:20:29.445, 7, 0, 14.65, 0
2026/06/19 10:20:30.457, 0, 0, 24.22, 0
2026/06/19 10:20:30.464, 1, 0, 24.07, 0
2026/06/19 10:20:30.472, 2, 0, 24.55, 0
2026/06/19 10:20:30.479, 3, 0, 24.03, 0
2026/06/19 10:20:30.487, 4, 0, 23.98, 0
2026/06/19 10:20:30.494, 5, 0, 14.70, 0
2026/06/19 10:20:30.506, 6, 0, 14.95, 0
2026/06/19 10:20:30.518, 7, 0, 14.79, 0
2026/06/19 10:20:31.529, 0, 0, 24.27, 0
2026/06/19 10:20:31.537, 1, 0, 24.02, 0
2026/06/19 10:20:31.544, 2, 0, 24.55, 0
2026/06/19 10:20:31.552, 3, 0, 24.07, 0
2026/06/19 10:20:31.559, 4, 0, 23.88, 0
2026/06/19 10:20:31.566, 5, 0, 14.75, 0
2026/06/19 10:20:31.578, 6, 0, 15.05, 0
2026/06/19 10:20:31.590, 7, 0, 14.69, 0
2026/06/19 10:20:32.602, 0, 0, 24.17, 0
2026/06/19 10:20:32.609, 1, 0, 24.11, 0
2026/06/19 10:20:32.617, 2, 0, 24.80, 0
2026/06/19 10:20:32.624, 3, 0, 24.17, 0
2026/06/19 10:20:32.631, 4, 0, 24.22, 0
2026/06/19 10:20:32.639, 5, 0, 15.14, 0
2026/06/19 10:20:32.650, 6, 0, 15.25, 0
2026/06/19 10:20:32.661, 7, 0, 14.60, 0
2026/06/19 10:20:33.672, 0, 0, 24.03, 0
2026/06/19 10:20:33.680, 1, 0, 24.11, 0
2026/06/19 10:20:33.687, 2, 0, 24.80, 0
2026/06/19 10:20:33.695, 3, 0, 24.17, 0
2026/06/19 10:20:33.702, 4, 0, 24.22, 0
2026/06/19 10:20:33.709, 5, 0, 15.09, 0
2026/06/19 10:20:33.721, 6, 0, 15.25, 0
2026/06/19 10:20:33.731, 7, 0, 14.94, 0
2026/06/19 10:20:34.743, 0, 0, 24.08, 0
2026/06/19 10:20:34.751, 1, 0, 24.02, 0
2026/06/19 10:20:34.758, 2, 0, 24.65, 0
2026/06/19 10:20:34.765, 3, 0, 24.16, 0
2026/06/19 10:20:34.773, 4, 0, 23.83, 0
2026/06/19 10:20:34.780, 5, 0, 14.99, 0
2026/06/19 10:20:34.792, 6, 0, 15.20, 0
2026/06/19 10:20:34.803, 7, 0, 14.89, 0
2026/06/19 10:20:35.813, 0, 0, 24.17, 0
2026/06/19 10:20:35.821, 1, 0, 24.02, 0
2026/06/19 10:20:35.829, 2, 0, 26.55, 0
2026/06/19 10:20:35.836, 3, 0, 24.17, 0
2026/06/19 10:20:35.843, 4, 0, 29.10, 0
2026/06/19 10:20:35.850, 5, 0, 15.04, 0
2026/06/19 10:20:35.861, 6, 0, 15.39, 0
2026/06/19 10:20:35.872, 7, 0, 14.74, 0
2026/06/19 10:20:36.883, 0, 0, 24.22, 0
2026/06/19 10:20:36.890, 1, 0, 24.02, 0
2026/06/19 10:20:36.897, 2, 0, 26.45, 0
2026/06/19 10:20:36.905, 3, 0, 24.12, 0
2026/06/19 10:20:36.912, 4, 0, 26.47, 0
2026/06/19 10:20:36.919, 5, 0, 14.99, 0
2026/06/19 10:20:36.930, 6, 0, 15.20, 0
2026/06/19 10:20:36.941, 7, 0, 14.69, 0
2026/06/19 10:20:37.952, 0, 0, 24.22, 0
2026/06/19 10:20:37.959, 1, 0, 24.07, 0
2026/06/19 10:20:37.966, 2, 0, 24.50, 0
2026/06/19 10:20:37.973, 3, 0, 24.07, 0
2026/06/19 10:20:37.980, 4, 0, 23.93, 0
2026/06/19 10:20:37.987, 5, 0, 14.85, 0
2026/06/19 10:20:37.998, 6, 0, 14.90, 0
2026/06/19 10:20:38.009, 7, 0, 14.59, 0
2026/06/19 10:20:39.021, 0, 0, 24.22, 0
2026/06/19 10:20:39.028, 1, 0, 24.21, 0
2026/06/19 10:20:39.035, 2, 0, 24.50, 0
2026/06/19 10:20:39.042, 3, 0, 24.12, 0
2026/06/19 10:20:39.050, 4, 0, 23.88, 0
2026/06/19 10:20:39.056, 5, 0, 14.75, 0
2026/06/19 10:20:39.068, 6, 0, 14.86, 0
2026/06/19 10:20:39.079, 7, 0, 14.60, 0
2026/06/19 10:20:40.091, 0, 0, 24.13, 0
2026/06/19 10:20:40.098, 1, 0, 24.21, 0
2026/06/19 10:20:40.105, 2, 0, 24.55, 0
2026/06/19 10:20:40.112, 3, 0, 24.17, 0
2026/06/19 10:20:40.119, 4, 0, 23.73, 0
2026/06/19 10:20:40.126, 5, 0, 14.65, 0
2026/06/19 10:20:40.138, 6, 0, 14.86, 0
2026/06/19 10:20:40.149, 7, 0, 14.69, 0
2026/06/19 10:20:41.161, 0, 0, 24.08, 0
2026/06/19 10:20:41.168, 1, 0, 24.11, 0
2026/06/19 10:20:41.175, 2, 0, 24.65, 0
2026/06/19 10:20:41.182, 3, 0, 24.12, 0
2026/06/19 10:20:41.188, 4, 0, 23.78, 0
2026/06/19 10:20:41.195, 5, 0, 15.14, 0
2026/06/19 10:20:41.207, 6, 0, 15.54, 0
2026/06/19 10:20:41.219, 7, 0, 15.77, 0
2026/06/19 10:20:42.230, 0, 0, 24.13, 0
2026/06/19 10:20:42.238, 1, 0, 25.53, 0
2026/06/19 10:20:42.245, 2, 0, 24.60, 0
2026/06/19 10:20:42.252, 3, 0, 24.70, 0
2026/06/19 10:20:42.259, 4, 0, 23.83, 0
2026/06/19 10:20:42.265, 5, 0, 15.92, 0
2026/06/19 10:20:42.277, 6, 0, 15.30, 0
2026/06/19 10:20:42.289, 7, 0, 14.55, 0
2026/06/19 10:20:43.300, 0, 0, 24.13, 0
2026/06/19 10:20:43.308, 1, 0, 24.07, 0
2026/06/19 10:20:43.315, 2, 0, 24.55, 0
2026/06/19 10:20:43.322, 3, 0, 24.02, 0
2026/06/19 10:20:43.329, 4, 0, 23.88, 0
2026/06/19 10:20:43.337, 5, 0, 15.19, 0
2026/06/19 10:20:43.349, 6, 0, 15.30, 0
2026/06/19 10:20:43.360, 7, 0, 14.64, 0
2026/06/19 10:20:44.372, 0, 0, 24.13, 0
2026/06/19 10:20:44.380, 1, 0, 24.07, 0
2026/06/19 10:20:44.387, 2, 0, 24.50, 0
2026/06/19 10:20:44.394, 3, 0, 29.39, 0
2026/06/19 10:20:44.401, 4, 0, 23.88, 0
2026/06/19 10:20:44.408, 5, 0, 17.49, 0
2026/06/19 10:20:44.420, 6, 0, 14.95, 0
2026/06/19 10:20:44.432, 7, 0, 14.55, 0
2026/06/19 10:20:45.443, 0, 0, 24.18, 0
2026/06/19 10:20:45.451, 1, 0, 24.07, 0
2026/06/19 10:20:45.458, 2, 0, 24.46, 0
2026/06/19 10:20:45.466, 3, 0, 26.77, 0
2026/06/19 10:20:45.472, 4, 0, 23.93, 0
2026/06/19 10:20:45.480, 5, 0, 15.14, 0
2026/06/19 10:20:45.491, 6, 0, 14.85, 0
2026/06/19 10:20:45.503, 7, 0, 14.45, 0
2026/06/19 10:20:46.515, 0, 0, 24.13, 0
2026/06/19 10:20:46.522, 1, 0, 24.16, 0
2026/06/19 10:20:46.530, 2, 0, 24.55, 0
2026/06/19 10:20:46.537, 3, 0, 24.17, 0
2026/06/19 10:20:46.545, 4, 0, 23.83, 0
2026/06/19 10:20:46.552, 5, 0, 15.29, 0
2026/06/19 10:20:46.564, 6, 0, 14.85, 0
2026/06/19 10:20:46.575, 7, 0, 15.62, 0
2026/06/19 10:20:47.587, 0, 0, 24.08, 0
2026/06/19 10:20:47.594, 1, 0, 24.21, 0
2026/06/19 10:20:47.602, 2, 0, 24.60, 0
2026/06/19 10:20:47.609, 3, 0, 24.17, 0
2026/06/19 10:20:47.616, 4, 0, 23.73, 0
2026/06/19 10:20:47.624, 5, 0, 15.14, 0
2026/06/19 10:20:47.635, 6, 0, 14.90, 0
2026/06/19 10:20:47.646, 7, 0, 15.86, 0
2026/06/19 10:20:48.657, 0, 0, 24.17, 0
2026/06/19 10:20:48.665, 1, 0, 24.07, 0
2026/06/19 10:20:48.673, 2, 0, 24.60, 0
2026/06/19 10:20:48.680, 3, 0, 24.12, 0
2026/06/19 10:20:48.687, 4, 0, 23.78, 0
2026/06/19 10:20:48.694, 5, 0, 14.99, 0
2026/06/19 10:20:48.706, 6, 0, 15.00, 0
2026/06/19 10:20:48.717, 7, 0, 14.69, 0
2026/06/19 10:20:49.728, 0, 0, 24.17, 0
2026/06/19 10:20:49.736, 1, 0, 23.97, 0
2026/06/19 10:20:49.743, 2, 0, 24.55, 0
2026/06/19 10:20:49.751, 3, 0, 24.08, 0
2026/06/19 10:20:49.758, 4, 0, 23.88, 0
2026/06/19 10:20:49.765, 5, 0, 15.19, 0
2026/06/19 10:20:49.777, 6, 0, 16.32, 0
2026/06/19 10:20:49.787, 7, 0, 24.31, 0
2026/06/19 10:20:50.800, 0, 0, 24.17, 0
2026/06/19 10:20:50.807, 1, 0, 24.02, 0
2026/06/19 10:20:50.815, 2, 0, 24.50, 0
2026/06/19 10:20:50.822, 3, 0, 24.03, 0
2026/06/19 10:20:50.829, 4, 0, 23.88, 0
2026/06/19 10:20:50.837, 5, 0, 15.14, 0
2026/06/19 10:20:50.849, 6, 0, 15.64, 0
2026/06/19 10:20:50.861, 7, 0, 19.74, 0
2026/06/19 10:20:51.871, 0, 0, 24.22, 0
2026/06/19 10:20:51.878, 1, 0, 24.02, 0
2026/06/19 10:20:51.886, 2, 0, 24.50, 0
2026/06/19 10:20:51.893, 3, 0, 24.03, 0
2026/06/19 10:20:51.900, 4, 0, 23.83, 0
2026/06/19 10:20:51.908, 5, 0, 14.85, 0
2026/06/19 10:20:51.918, 6, 0, 14.91, 0
2026/06/19 10:20:51.930, 7, 0, 14.99, 0
2026/06/19 10:20:52.940, 0, 0, 24.23, 0
2026/06/19 10:20:52.947, 1, 0, 24.07, 0
2026/06/19 10:20:52.955, 2, 0, 24.50, 0
2026/06/19 10:20:52.962, 3, 0, 24.02, 0
2026/06/19 10:20:52.969, 4, 0, 23.88, 0
2026/06/19 10:20:52.976, 5, 0, 15.53, 0
2026/06/19 10:20:52.987, 6, 0, 15.30, 0
2026/06/19 10:20:52.998, 7, 0, 14.65, 0
2026/06/19 10:20:54.010, 0, 0, 24.13, 0
2026/06/19 10:20:54.017, 1, 0, 24.16, 0
2026/06/19 10:20:54.024, 2, 0, 24.50, 0
2026/06/19 10:20:54.031, 3, 0, 24.08, 0
2026/06/19 10:20:54.038, 4, 0, 23.83, 0
2026/06/19 10:20:54.045, 5, 0, 15.68, 0
2026/06/19 10:20:54.056, 6, 0, 15.35, 0
2026/06/19 10:20:54.068, 7, 0, 14.55, 0
2026/06/19 10:20:55.080, 0, 0, 24.03, 0
2026/06/19 10:20:55.087, 1, 0, 24.21, 0
2026/06/19 10:20:55.094, 2, 0, 24.55, 0
2026/06/19 10:20:55.101, 3, 0, 24.17, 0
2026/06/19 10:20:55.109, 4, 0, 23.78, 0
2026/06/19 10:20:55.115, 5, 0, 15.19, 0
2026/06/19 10:20:55.127, 6, 0, 14.91, 0
2026/06/19 10:20:55.139, 7, 0, 14.55, 0
2026/06/19 10:20:56.150, 0, 0, 24.12, 0
2026/06/19 10:20:56.157, 1, 0, 24.07, 0
2026/06/19 10:20:56.164, 2, 0, 24.65, 0
2026/06/19 10:20:56.171, 3, 0, 24.22, 0
2026/06/19 10:20:56.178, 4, 0, 23.78, 0
2026/06/19 10:20:56.185, 5, 0, 21.78, 0
2026/06/19 10:20:56.197, 6, 0, 17.69, 0
2026/06/19 10:20:56.208, 7, 0, 15.13, 0
2026/06/19 10:20:57.220, 0, 0, 24.17, 0
2026/06/19 10:20:57.227, 1, 0, 24.07, 0
2026/06/19 10:20:57.235, 2, 0, 24.55, 0
2026/06/19 10:20:57.241, 3, 0, 24.12, 0
2026/06/19 10:20:57.248, 4, 0, 23.83, 0
2026/06/19 10:20:57.255, 5, 0, 15.04, 0
2026/06/19 10:20:57.266, 6, 0, 17.79, 0
2026/06/19 10:20:57.278, 7, 0, 15.43, 0
2026/06/19 10:20:58.290, 0, 0, 24.22, 0
2026/06/19 10:20:58.297, 1, 0, 24.07, 0
2026/06/19 10:20:58.304, 2, 0, 24.50, 0
2026/06/19 10:20:58.312, 3, 0, 24.03, 0
2026/06/19 10:20:58.318, 4, 0, 23.93, 0
2026/06/19 10:20:58.326, 5, 0, 15.04, 0
2026/06/19 10:20:58.337, 6, 0, 15.64, 0
2026/06/19 10:20:58.349, 7, 0, 15.13, 0
2026/06/19 10:20:59.362, 0, 0, 24.22, 0
2026/06/19 10:20:59.369, 1, 0, 24.07, 0
2026/06/19 10:20:59.376, 2, 0, 24.55, 0
2026/06/19 10:20:59.383, 3, 0, 24.03, 0
2026/06/19 10:20:59.390, 4, 0, 23.93, 0
2026/06/19 10:20:59.398, 5, 0, 14.95, 0
2026/06/19 10:20:59.410, 6, 0, 14.95, 0
2026/06/19 10:20:59.421, 7, 0, 14.79, 0
2026/06/19 10:21:00.433, 0, 0, 25.15, 0
2026/06/19 10:21:00.441, 1, 0, 24.11, 0
2026/06/19 10:21:00.448, 2, 0, 24.50, 0
2026/06/19 10:21:00.455, 3, 0, 24.08, 0
2026/06/19 10:21:00.462, 4, 0, 23.83, 0
2026/06/19 10:21:00.469, 5, 0, 14.94, 0
2026/06/19 10:21:00.481, 6, 0, 15.54, 0
2026/06/19 10:21:00.493, 7, 0, 14.64, 0
2026/06/19 10:21:01.504, 0, 0, 25.05, 0
2026/06/19 10:21:01.512, 1, 0, 24.11, 0
2026/06/19 10:21:01.520, 2, 0, 24.55, 0
2026/06/19 10:21:01.527, 3, 0, 24.17, 0
2026/06/19 10:21:01.534, 4, 0, 23.73, 0
2026/06/19 10:21:01.541, 5, 0, 14.75, 0
2026/06/19 10:21:01.553, 6, 0, 15.25, 0
2026/06/19 10:21:01.565, 7, 0, 14.50, 0
2026/06/19 10:21:02.576, 0, 0, 24.08, 0
2026/06/19 10:21:02.584, 1, 0, 24.11, 0
2026/06/19 10:21:02.592, 2, 0, 24.60, 0
2026/06/19 10:21:02.599, 3, 0, 24.17, 0
2026/06/19 10:21:02.606, 4, 0, 23.78, 0
2026/06/19 10:21:02.613, 5, 0, 14.85, 0
2026/06/19 10:21:02.625, 6, 0, 15.00, 0
2026/06/19 10:21:02.635, 7, 0, 14.45, 0
2026/06/19 10:21:03.647, 0, 0, 24.03, 0
2026/06/19 10:21:03.654, 1, 0, 24.07, 0
2026/06/19 10:21:03.662, 2, 0, 24.60, 0
2026/06/19 10:21:03.669, 3, 0, 24.12, 0
2026/06/19 10:21:03.676, 4, 0, 23.83, 0
2026/06/19 10:21:03.684, 5, 0, 15.04, 0
2026/06/19 10:21:03.695, 6, 0, 15.00, 0
2026/06/19 10:21:03.706, 7, 0, 14.55, 0
2026/06/19 10:21:04.717, 0, 0, 24.03, 0
2026/06/19 10:21:04.725, 1, 0, 24.02, 0
2026/06/19 10:21:04.733, 2, 0, 24.60, 0
2026/06/19 10:21:04.740, 3, 0, 24.08, 0
2026/06/19 10:21:04.748, 4, 0, 23.88, 0
2026/06/19 10:21:04.755, 5, 0, 14.80, 0
2026/06/19 10:21:04.767, 6, 0, 15.00, 0
2026/06/19 10:21:04.777, 7, 0, 14.74, 0
2026/06/19 10:21:05.789, 0, 0, 24.08, 0
2026/06/19 10:21:05.796, 1, 0, 24.02, 0
2026/06/19 10:21:05.803, 2, 0, 24.50, 0
2026/06/19 10:21:05.811, 3, 0, 24.07, 0
2026/06/19 10:21:05.818, 4, 0, 23.88, 0
2026/06/19 10:21:05.825, 5, 0, 14.75, 0
2026/06/19 10:21:05.837, 6, 0, 14.95, 0
2026/06/19 10:21:05.849, 7, 0, 14.74, 0
2026/06/19 10:21:06.859, 0, 0, 24.22, 0
2026/06/19 10:21:06.866, 1, 0, 24.02, 0
2026/06/19 10:21:06.874, 2, 0, 24.46, 0
2026/06/19 10:21:06.881, 3, 0, 24.11, 0
2026/06/19 10:21:06.888, 4, 0, 23.88, 0
2026/06/19 10:21:06.895, 5, 0, 15.73, 0
2026/06/19 10:21:06.906, 6, 0, 15.00, 0
2026/06/19 10:21:06.917, 7, 0, 14.60, 0
2026/06/19 10:21:07.928, 0, 0, 24.27, 0
2026/06/19 10:21:07.935, 1, 0, 24.07, 0
2026/06/19 10:21:07.943, 2, 0, 24.55, 0
2026/06/19 10:21:07.949, 3, 0, 24.12, 0
2026/06/19 10:21:07.957, 4, 0, 23.93, 0
2026/06/19 10:21:07.964, 5, 0, 15.24, 0
2026/06/19 10:21:07.975, 6, 0, 15.05, 0
2026/06/19 10:21:07.986, 7, 0, 14.84, 0
2026/06/19 10:21:08.997, 0, 0, 24.17, 0
2026/06/19 10:21:09.004, 1, 0, 24.11, 0
2026/06/19 10:21:09.011, 2, 0, 24.55, 0
2026/06/19 10:21:09.018, 3, 0, 24.12, 0
2026/06/19 10:21:09.025, 4, 0, 23.83, 0
2026/06/19 10:21:09.032, 5, 0, 14.90, 0
2026/06/19 10:21:09.043, 6, 0, 15.05, 0
2026/06/19 10:21:09.054, 7, 0, 14.59, 0
2026/06/19 10:21:10.066, 0, 0, 24.08, 0
2026/06/19 10:21:10.073, 1, 0, 24.16, 0
2026/06/19 10:21:10.080, 2, 0, 24.55, 0
2026/06/19 10:21:10.087, 3, 0, 24.12, 0
2026/06/19 10:21:10.094, 4, 0, 23.78, 0
2026/06/19 10:21:10.101, 5, 0, 15.34, 0
2026/06/19 10:21:10.113, 6, 0, 15.10, 0
2026/06/19 10:21:10.124, 7, 0, 14.50, 0
2026/06/19 10:21:11.136, 0, 0, 24.17, 0
