instance id,request id,model,input,output,arrival,end_time,latency,queuing_delay,TTFT,TPOT,ITL
0,77,meta-llama/Llama-3.1-70B,14,213,7434266542,36201840030,28767573488,82302559,257883558,143988332,"[162190243, 167935252, 192428508, 150959999, 152500464, 170669157, 160407746, 200699310, 154601376, 227560870, 144140767, 144140767, 144140767, 144140767, 144140767, 144140767, 144140767, 144081231, 144081231, 143972975, 143972975, 143972975, 143972975, 143972975, 143972975, 143972975, 143972975, 143835759, 143780223, 143780223, 143725167, 143725167, 143725167, 143725167, 143725167, 143725167, 143725167, 143725167, 143728047, 143728047, 143728047, 143728047, 143728047, 143649391, 143649391, 143649391, 143574175, 143574175, 143574175, 143574175, 143574175, 143409039, 143409039, 143409039, 143409039, 143409039, 143384223, 143384223, 143384223, 143384223, 143384223, 143384223, 143384223, 143384223, 143312687, 143312687, 143312687, 143312687, 143312687, 143312687, 143312687, 143231791, 143231791, 143231791, 143231791, 142929903, 142929903, 142929903, 142872047, 142872047, 142872047, 142872047, 142824271, 142824271, 142824271, 142824271, 142824271, 142824271, 142755135, 142755135, 142755135, 142672799, 142452767, 142452767, 142452767, 142414607, 142360431, 142360431, 142360431, 142287455, 142287455, 142224079, 142077743, 142077743, 142077743, 142077743, 142026127, 142026127, 142026127, 142026127, 142026127, 142026127, 142026127, 141974511, 141974511, 141974511, 141919375, 141919375, 141919375, 141862639, 141862639, 141862639, 141862639, 141862639, 141862639, 141862639, 141862639, 141720062, 141720062, 141674366, 141674366, 141674366, 141674366, 141674366, 141620830, 141620830, 141620830, 141559454, 141507118, 141507118, 141507118, 141507118, 141507118, 141507118, 141462142, 141413086, 141413086, 141370270, 141370270, 141370270, 141370270, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141242798, 141242798, 141242798, 141158622, 141158622, 141105406, 141054270, 141054270, 141008974, 140958478, 140958478, 140958478, 140958478, 140851886, 140851886, 140851886, 140851886, 140851886, 140851886, 140851886, 140851886, 140851886, 140800830]"
0,59,meta-llama/Llama-3.1-70B,662,872,5655061602,36342610204,30687548602,124162936,355742544,145128258,"[183971529, 185118138, 179982152, 141976511, 148088527, 148140943, 158269650, 211613506, 148603999, 175580999, 162190243, 167935252, 192428508, 150959999, 152500464, 170669157, 160407746, 200699310, 154601376, 227560870, 144140767, 144140767, 144140767, 144140767, 144140767, 144140767, 144140767, 144081231, 144081231, 143972975, 143972975, 143972975, 143972975, 143972975, 143972975, 143972975, 143972975, 143835759, 143780223, 143780223, 143725167, 143725167, 143725167, 143725167, 143725167, 143725167, 143725167, 143725167, 143728047, 143728047, 143728047, 143728047, 143728047, 143649391, 143649391, 143649391, 143574175, 143574175, 143574175, 143574175, 143574175, 143409039, 143409039, 143409039, 143409039, 143409039, 143384223, 143384223, 143384223, 143384223, 143384223, 143384223, 143384223, 143384223, 143312687, 143312687, 143312687, 143312687, 143312687, 143312687, 143312687, 143231791, 143231791, 143231791, 143231791, 142929903, 142929903, 142929903, 142872047, 142872047, 142872047, 142872047, 142824271, 142824271, 142824271, 142824271, 142824271, 142824271, 142755135, 142755135, 142755135, 142672799, 142452767, 142452767, 142452767, 142414607, 142360431, 142360431, 142360431, 142287455, 142287455, 142224079, 142077743, 142077743, 142077743, 142077743, 142026127, 142026127, 142026127, 142026127, 142026127, 142026127, 142026127, 141974511, 141974511, 141974511, 141919375, 141919375, 141919375, 141862639, 141862639, 141862639, 141862639, 141862639, 141862639, 141862639, 141862639, 141720062, 141720062, 141674366, 141674366, 141674366, 141674366, 141674366, 141620830, 141620830, 141620830, 141559454, 141507118, 141507118, 141507118, 141507118, 141507118, 141507118, 141462142, 141413086, 141413086, 141370270, 141370270, 141370270, 141370270, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141242798, 141242798, 141242798, 141158622, 141158622, 141105406, 141054270, 141054270, 141008974, 140958478, 140958478, 140958478, 140958478, 140851886, 140851886, 140851886, 140851886, 140851886, 140851886, 140851886, 140851886, 140851886, 140800830, 140770174]"
0,70,meta-llama/Llama-3.1-70B,7,219,6834078921,37468266668,30634187747,15862082,164003025,144408458,"[158269650, 211613506, 148603999, 175580999, 162190243, 167935252, 192428508, 150959999, 152500464, 170669157, 160407746, 200699310, 154601376, 227560870, 144140767, 144140767, 144140767, 144140767, 144140767, 144140767, 144140767, 144081231, 144081231, 143972975, 143972975, 143972975, 143972975, 143972975, 143972975, 143972975, 143972975, 143835759, 143780223, 143780223, 143725167, 143725167, 143725167, 143725167, 143725167, 143725167, 143725167, 143725167, 143728047, 143728047, 143728047, 143728047, 143728047, 143649391, 143649391, 143649391, 143574175, 143574175, 143574175, 143574175, 143574175, 143409039, 143409039, 143409039, 143409039, 143409039, 143384223, 143384223, 143384223, 143384223, 143384223, 143384223, 143384223, 143384223, 143312687, 143312687, 143312687, 143312687, 143312687, 143312687, 143312687, 143231791, 143231791, 143231791, 143231791, 142929903, 142929903, 142929903, 142872047, 142872047, 142872047, 142872047, 142824271, 142824271, 142824271, 142824271, 142824271, 142824271, 142755135, 142755135, 142755135, 142672799, 142452767, 142452767, 142452767, 142414607, 142360431, 142360431, 142360431, 142287455, 142287455, 142224079, 142077743, 142077743, 142077743, 142077743, 142026127, 142026127, 142026127, 142026127, 142026127, 142026127, 142026127, 141974511, 141974511, 141974511, 141919375, 141919375, 141919375, 141862639, 141862639, 141862639, 141862639, 141862639, 141862639, 141862639, 141862639, 141720062, 141720062, 141674366, 141674366, 141674366, 141674366, 141674366, 141620830, 141620830, 141620830, 141559454, 141507118, 141507118, 141507118, 141507118, 141507118, 141507118, 141462142, 141413086, 141413086, 141370270, 141370270, 141370270, 141370270, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141242798, 141242798, 141242798, 141158622, 141158622, 141105406, 141054270, 141054270, 141008974, 140958478, 140958478, 140958478, 140958478, 140851886, 140851886, 140851886, 140851886, 140851886, 140851886, 140851886, 140851886, 140851886, 140800830, 140770174, 140703118, 140703118, 140703118, 140703118, 140703118, 140703118, 140718878, 140718878]"
0,41,meta-llama/Llama-3.1-70B,340,572,3637282315,37749601032,34112318717,145564827,342883752,146188030,"[210783937, 181834345, 151448144, 141082654, 177945384, 168230005, 147094158, 141139070, 150843311, 163368675, 165288788, 231579608, 183971529, 185118138, 179982152, 141976511, 148088527, 148140943, 158269650, 211613506, 148603999, 175580999, 162190243, 167935252, 192428508, 150959999, 152500464, 170669157, 160407746, 200699310, 154601376, 227560870, 144140767, 144140767, 144140767, 144140767, 144140767, 144140767, 144140767, 144081231, 144081231, 143972975, 143972975, 143972975, 143972975, 143972975, 143972975, 143972975, 143972975, 143835759, 143780223, 143780223, 143725167, 143725167, 143725167, 143725167, 143725167, 143725167, 143725167, 143725167, 143728047, 143728047, 143728047, 143728047, 143728047, 143649391, 143649391, 143649391, 143574175, 143574175, 143574175, 143574175, 143574175, 143409039, 143409039, 143409039, 143409039, 143409039, 143384223, 143384223, 143384223, 143384223, 143384223, 143384223, 143384223, 143384223, 143312687, 143312687, 143312687, 143312687, 143312687, 143312687, 143312687, 143231791, 143231791, 143231791, 143231791, 142929903, 142929903, 142929903, 142872047, 142872047, 142872047, 142872047, 142824271, 142824271, 142824271, 142824271, 142824271, 142824271, 142755135, 142755135, 142755135, 142672799, 142452767, 142452767, 142452767, 142414607, 142360431, 142360431, 142360431, 142287455, 142287455, 142224079, 142077743, 142077743, 142077743, 142077743, 142026127, 142026127, 142026127, 142026127, 142026127, 142026127, 142026127, 141974511, 141974511, 141974511, 141919375, 141919375, 141919375, 141862639, 141862639, 141862639, 141862639, 141862639, 141862639, 141862639, 141862639, 141720062, 141720062, 141674366, 141674366, 141674366, 141674366, 141674366, 141620830, 141620830, 141620830, 141559454, 141507118, 141507118, 141507118, 141507118, 141507118, 141507118, 141462142, 141413086, 141413086, 141370270, 141370270, 141370270, 141370270, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141242798, 141242798, 141242798, 141158622, 141158622, 141105406, 141054270, 141054270, 141008974, 140958478, 140958478, 140958478, 140958478, 140851886, 140851886, 140851886, 140851886, 140851886, 140851886, 140851886, 140851886, 140851886, 140800830, 140770174, 140703118, 140703118, 140703118, 140703118, 140703118, 140703118, 140718878, 140718878, 140667182, 140667182]"
0,72,meta-llama/Llama-3.1-70B,3,216,6856786607,37749601032,30892814425,141295339,299564989,144307780,"[211613506, 148603999, 175580999, 162190243, 167935252, 192428508, 150959999, 152500464, 170669157, 160407746, 200699310, 154601376, 227560870, 144140767, 144140767, 144140767, 144140767, 144140767, 144140767, 144140767, 144081231, 144081231, 143972975, 143972975, 143972975, 143972975, 143972975, 143972975, 143972975, 143972975, 143835759, 143780223, 143780223, 143725167, 143725167, 143725167, 143725167, 143725167, 143725167, 143725167, 143725167, 143728047, 143728047, 143728047, 143728047, 143728047, 143649391, 143649391, 143649391, 143574175, 143574175, 143574175, 143574175, 143574175, 143409039, 143409039, 143409039, 143409039, 143409039, 143384223, 143384223, 143384223, 143384223, 143384223, 143384223, 143384223, 143384223, 143312687, 143312687, 143312687, 143312687, 143312687, 143312687, 143312687, 143231791, 143231791, 143231791, 143231791, 142929903, 142929903, 142929903, 142872047, 142872047, 142872047, 142872047, 142824271, 142824271, 142824271, 142824271, 142824271, 142824271, 142755135, 142755135, 142755135, 142672799, 142452767, 142452767, 142452767, 142414607, 142360431, 142360431, 142360431, 142287455, 142287455, 142224079, 142077743, 142077743, 142077743, 142077743, 142026127, 142026127, 142026127, 142026127, 142026127, 142026127, 142026127, 141974511, 141974511, 141974511, 141919375, 141919375, 141919375, 141862639, 141862639, 141862639, 141862639, 141862639, 141862639, 141862639, 141862639, 141720062, 141720062, 141674366, 141674366, 141674366, 141674366, 141674366, 141620830, 141620830, 141620830, 141559454, 141507118, 141507118, 141507118, 141507118, 141507118, 141507118, 141462142, 141413086, 141413086, 141370270, 141370270, 141370270, 141370270, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141242798, 141242798, 141242798, 141158622, 141158622, 141105406, 141054270, 141054270, 141008974, 140958478, 140958478, 140958478, 140958478, 140851886, 140851886, 140851886, 140851886, 140851886, 140851886, 140851886, 140851886, 140851886, 140800830, 140770174, 140703118, 140703118, 140703118, 140703118, 140703118, 140703118, 140718878, 140718878, 140667182, 140667182]"
0,38,meta-llama/Llama-3.1-70B,969,1204,3497903286,38030717732,34532814446,86813554,284943856,146358421,"[197318925, 210783937, 181834345, 151448144, 141082654, 177945384, 168230005, 147094158, 141139070, 150843311, 163368675, 165288788, 231579608, 183971529, 185118138, 179982152, 141976511, 148088527, 148140943, 158269650, 211613506, 148603999, 175580999, 162190243, 167935252, 192428508, 150959999, 152500464, 170669157, 160407746, 200699310, 154601376, 227560870, 144140767, 144140767, 144140767, 144140767, 144140767, 144140767, 144140767, 144081231, 144081231, 143972975, 143972975, 143972975, 143972975, 143972975, 143972975, 143972975, 143972975, 143835759, 143780223, 143780223, 143725167, 143725167, 143725167, 143725167, 143725167, 143725167, 143725167, 143725167, 143728047, 143728047, 143728047, 143728047, 143728047, 143649391, 143649391, 143649391, 143574175, 143574175, 143574175, 143574175, 143574175, 143409039, 143409039, 143409039, 143409039, 143409039, 143384223, 143384223, 143384223, 143384223, 143384223, 143384223, 143384223, 143384223, 143312687, 143312687, 143312687, 143312687, 143312687, 143312687, 143312687, 143231791, 143231791, 143231791, 143231791, 142929903, 142929903, 142929903, 142872047, 142872047, 142872047, 142872047, 142824271, 142824271, 142824271, 142824271, 142824271, 142824271, 142755135, 142755135, 142755135, 142672799, 142452767, 142452767, 142452767, 142414607, 142360431, 142360431, 142360431, 142287455, 142287455, 142224079, 142077743, 142077743, 142077743, 142077743, 142026127, 142026127, 142026127, 142026127, 142026127, 142026127, 142026127, 141974511, 141974511, 141974511, 141919375, 141919375, 141919375, 141862639, 141862639, 141862639, 141862639, 141862639, 141862639, 141862639, 141862639, 141720062, 141720062, 141674366, 141674366, 141674366, 141674366, 141674366, 141620830, 141620830, 141620830, 141559454, 141507118, 141507118, 141507118, 141507118, 141507118, 141507118, 141462142, 141413086, 141413086, 141370270, 141370270, 141370270, 141370270, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141242798, 141242798, 141242798, 141158622, 141158622, 141105406, 141054270, 141054270, 141008974, 140958478, 140958478, 140958478, 140958478, 140851886, 140851886, 140851886, 140851886, 140851886, 140851886, 140851886, 140851886, 140851886, 140800830, 140770174, 140703118, 140703118, 140703118, 140703118, 140703118, 140703118, 140718878, 140718878, 140667182, 140667182, 140558350, 140558350]"
0,13,meta-llama/Llama-3.1-70B,11,263,1581917467,38733191242,37151273775,47545877,225165244,147115970,"[168644853, 189100891, 159479634, 157594657, 146962430, 170447317, 140232862, 147806927, 140285038, 201695695, 155383825, 198130302, 197318925, 210783937, 181834345, 151448144, 141082654, 177945384, 168230005, 147094158, 141139070, 150843311, 163368675, 165288788, 231579608, 183971529, 185118138, 179982152, 141976511, 148088527, 148140943, 158269650, 211613506, 148603999, 175580999, 162190243, 167935252, 192428508, 150959999, 152500464, 170669157, 160407746, 200699310, 154601376, 227560870, 144140767, 144140767, 144140767, 144140767, 144140767, 144140767, 144140767, 144081231, 144081231, 143972975, 143972975, 143972975, 143972975, 143972975, 143972975, 143972975, 143972975, 143835759, 143780223, 143780223, 143725167, 143725167, 143725167, 143725167, 143725167, 143725167, 143725167, 143725167, 143728047, 143728047, 143728047, 143728047, 143728047, 143649391, 143649391, 143649391, 143574175, 143574175, 143574175, 143574175, 143574175, 143409039, 143409039, 143409039, 143409039, 143409039, 143384223, 143384223, 143384223, 143384223, 143384223, 143384223, 143384223, 143384223, 143312687, 143312687, 143312687, 143312687, 143312687, 143312687, 143312687, 143231791, 143231791, 143231791, 143231791, 142929903, 142929903, 142929903, 142872047, 142872047, 142872047, 142872047, 142824271, 142824271, 142824271, 142824271, 142824271, 142824271, 142755135, 142755135, 142755135, 142672799, 142452767, 142452767, 142452767, 142414607, 142360431, 142360431, 142360431, 142287455, 142287455, 142224079, 142077743, 142077743, 142077743, 142077743, 142026127, 142026127, 142026127, 142026127, 142026127, 142026127, 142026127, 141974511, 141974511, 141974511, 141919375, 141919375, 141919375, 141862639, 141862639, 141862639, 141862639, 141862639, 141862639, 141862639, 141862639, 141720062, 141720062, 141674366, 141674366, 141674366, 141674366, 141674366, 141620830, 141620830, 141620830, 141559454, 141507118, 141507118, 141507118, 141507118, 141507118, 141507118, 141462142, 141413086, 141413086, 141370270, 141370270, 141370270, 141370270, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141242798, 141242798, 141242798, 141158622, 141158622, 141105406, 141054270, 141054270, 141008974, 140958478, 140958478, 140958478, 140958478, 140851886, 140851886, 140851886, 140851886, 140851886, 140851886, 140851886, 140851886, 140851886, 140800830, 140770174, 140703118, 140703118, 140703118, 140703118, 140703118, 140703118, 140718878, 140718878, 140667182, 140667182, 140558350, 140558350, 140488494, 140488494, 140488494, 140504014, 140504014]"
0,33,meta-llama/Llama-3.1-70B,34,278,2833725503,38733191242,35899465739,105819852,253626779,146690695,"[140285038, 201695695, 155383825, 198130302, 197318925, 210783937, 181834345, 151448144, 141082654, 177945384, 168230005, 147094158, 141139070, 150843311, 163368675, 165288788, 231579608, 183971529, 185118138, 179982152, 141976511, 148088527, 148140943, 158269650, 211613506, 148603999, 175580999, 162190243, 167935252, 192428508, 150959999, 152500464, 170669157, 160407746, 200699310, 154601376, 227560870, 144140767, 144140767, 144140767, 144140767, 144140767, 144140767, 144140767, 144081231, 144081231, 143972975, 143972975, 143972975, 143972975, 143972975, 143972975, 143972975, 143972975, 143835759, 143780223, 143780223, 143725167, 143725167, 143725167, 143725167, 143725167, 143725167, 143725167, 143725167, 143728047, 143728047, 143728047, 143728047, 143728047, 143649391, 143649391, 143649391, 143574175, 143574175, 143574175, 143574175, 143574175, 143409039, 143409039, 143409039, 143409039, 143409039, 143384223, 143384223, 143384223, 143384223, 143384223, 143384223, 143384223, 143384223, 143312687, 143312687, 143312687, 143312687, 143312687, 143312687, 143312687, 143231791, 143231791, 143231791, 143231791, 142929903, 142929903, 142929903, 142872047, 142872047, 142872047, 142872047, 142824271, 142824271, 142824271, 142824271, 142824271, 142824271, 142755135, 142755135, 142755135, 142672799, 142452767, 142452767, 142452767, 142414607, 142360431, 142360431, 142360431, 142287455, 142287455, 142224079, 142077743, 142077743, 142077743, 142077743, 142026127, 142026127, 142026127, 142026127, 142026127, 142026127, 142026127, 141974511, 141974511, 141974511, 141919375, 141919375, 141919375, 141862639, 141862639, 141862639, 141862639, 141862639, 141862639, 141862639, 141862639, 141720062, 141720062, 141674366, 141674366, 141674366, 141674366, 141674366, 141620830, 141620830, 141620830, 141559454, 141507118, 141507118, 141507118, 141507118, 141507118, 141507118, 141462142, 141413086, 141413086, 141370270, 141370270, 141370270, 141370270, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141242798, 141242798, 141242798, 141158622, 141158622, 141105406, 141054270, 141054270, 141008974, 140958478, 140958478, 140958478, 140958478, 140851886, 140851886, 140851886, 140851886, 140851886, 140851886, 140851886, 140851886, 140851886, 140800830, 140770174, 140703118, 140703118, 140703118, 140703118, 140703118, 140703118, 140718878, 140718878, 140667182, 140667182, 140558350, 140558350, 140488494, 140488494, 140488494, 140504014, 140504014]"
0,91,meta-llama/Llama-3.1-70B,215,429,8562841027,39294796610,30731955583,125992696,286400442,142936878,"[200699310, 154601376, 227560870, 144140767, 144140767, 144140767, 144140767, 144140767, 144140767, 144140767, 144081231, 144081231, 143972975, 143972975, 143972975, 143972975, 143972975, 143972975, 143972975, 143972975, 143835759, 143780223, 143780223, 143725167, 143725167, 143725167, 143725167, 143725167, 143725167, 143725167, 143725167, 143728047, 143728047, 143728047, 143728047, 143728047, 143649391, 143649391, 143649391, 143574175, 143574175, 143574175, 143574175, 143574175, 143409039, 143409039, 143409039, 143409039, 143409039, 143384223, 143384223, 143384223, 143384223, 143384223, 143384223, 143384223, 143384223, 143312687, 143312687, 143312687, 143312687, 143312687, 143312687, 143312687, 143231791, 143231791, 143231791, 143231791, 142929903, 142929903, 142929903, 142872047, 142872047, 142872047, 142872047, 142824271, 142824271, 142824271, 142824271, 142824271, 142824271, 142755135, 142755135, 142755135, 142672799, 142452767, 142452767, 142452767, 142414607, 142360431, 142360431, 142360431, 142287455, 142287455, 142224079, 142077743, 142077743, 142077743, 142077743, 142026127, 142026127, 142026127, 142026127, 142026127, 142026127, 142026127, 141974511, 141974511, 141974511, 141919375, 141919375, 141919375, 141862639, 141862639, 141862639, 141862639, 141862639, 141862639, 141862639, 141862639, 141720062, 141720062, 141674366, 141674366, 141674366, 141674366, 141674366, 141620830, 141620830, 141620830, 141559454, 141507118, 141507118, 141507118, 141507118, 141507118, 141507118, 141462142, 141413086, 141413086, 141370270, 141370270, 141370270, 141370270, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141242798, 141242798, 141242798, 141158622, 141158622, 141105406, 141054270, 141054270, 141008974, 140958478, 140958478, 140958478, 140958478, 140851886, 140851886, 140851886, 140851886, 140851886, 140851886, 140851886, 140851886, 140851886, 140800830, 140770174, 140703118, 140703118, 140703118, 140703118, 140703118, 140703118, 140718878, 140718878, 140667182, 140667182, 140558350, 140558350, 140488494, 140488494, 140488494, 140504014, 140504014, 140401342, 140401342, 140401342, 140401342]"
0,45,meta-llama/Llama-3.1-70B,43,293,4019395331,40557957104,36538561773,171554673,353389018,145321978,"[151448144, 141082654, 177945384, 168230005, 147094158, 141139070, 150843311, 163368675, 165288788, 231579608, 183971529, 185118138, 179982152, 141976511, 148088527, 148140943, 158269650, 211613506, 148603999, 175580999, 162190243, 167935252, 192428508, 150959999, 152500464, 170669157, 160407746, 200699310, 154601376, 227560870, 144140767, 144140767, 144140767, 144140767, 144140767, 144140767, 144140767, 144081231, 144081231, 143972975, 143972975, 143972975, 143972975, 143972975, 143972975, 143972975, 143972975, 143835759, 143780223, 143780223, 143725167, 143725167, 143725167, 143725167, 143725167, 143725167, 143725167, 143725167, 143728047, 143728047, 143728047, 143728047, 143728047, 143649391, 143649391, 143649391, 143574175, 143574175, 143574175, 143574175, 143574175, 143409039, 143409039, 143409039, 143409039, 143409039, 143384223, 143384223, 143384223, 143384223, 143384223, 143384223, 143384223, 143384223, 143312687, 143312687, 143312687, 143312687, 143312687, 143312687, 143312687, 143231791, 143231791, 143231791, 143231791, 142929903, 142929903, 142929903, 142872047, 142872047, 142872047, 142872047, 142824271, 142824271, 142824271, 142824271, 142824271, 142824271, 142755135, 142755135, 142755135, 142672799, 142452767, 142452767, 142452767, 142414607, 142360431, 142360431, 142360431, 142287455, 142287455, 142224079, 142077743, 142077743, 142077743, 142077743, 142026127, 142026127, 142026127, 142026127, 142026127, 142026127, 142026127, 141974511, 141974511, 141974511, 141919375, 141919375, 141919375, 141862639, 141862639, 141862639, 141862639, 141862639, 141862639, 141862639, 141862639, 141720062, 141720062, 141674366, 141674366, 141674366, 141674366, 141674366, 141620830, 141620830, 141620830, 141559454, 141507118, 141507118, 141507118, 141507118, 141507118, 141507118, 141462142, 141413086, 141413086, 141370270, 141370270, 141370270, 141370270, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141242798, 141242798, 141242798, 141158622, 141158622, 141105406, 141054270, 141054270, 141008974, 140958478, 140958478, 140958478, 140958478, 140851886, 140851886, 140851886, 140851886, 140851886, 140851886, 140851886, 140851886, 140851886, 140800830, 140770174, 140703118, 140703118, 140703118, 140703118, 140703118, 140703118, 140718878, 140718878, 140667182, 140667182, 140558350, 140558350, 140488494, 140488494, 140488494, 140504014, 140504014, 140401342, 140401342, 140401342, 140401342, 140351166, 140351166, 140351166, 140351166, 140351166, 140351166, 140351166, 140351166, 140351166]"
0,16,meta-llama/Llama-3.1-70B,219,500,1658521879,42943033134,41284511255,148560832,317205685,146311805,"[189100891, 159479634, 157594657, 146962430, 170447317, 140232862, 147806927, 140285038, 201695695, 155383825, 198130302, 197318925, 210783937, 181834345, 151448144, 141082654, 177945384, 168230005, 147094158, 141139070, 150843311, 163368675, 165288788, 231579608, 183971529, 185118138, 179982152, 141976511, 148088527, 148140943, 158269650, 211613506, 148603999, 175580999, 162190243, 167935252, 192428508, 150959999, 152500464, 170669157, 160407746, 200699310, 154601376, 227560870, 144140767, 144140767, 144140767, 144140767, 144140767, 144140767, 144140767, 144081231, 144081231, 143972975, 143972975, 143972975, 143972975, 143972975, 143972975, 143972975, 143972975, 143835759, 143780223, 143780223, 143725167, 143725167, 143725167, 143725167, 143725167, 143725167, 143725167, 143725167, 143728047, 143728047, 143728047, 143728047, 143728047, 143649391, 143649391, 143649391, 143574175, 143574175, 143574175, 143574175, 143574175, 143409039, 143409039, 143409039, 143409039, 143409039, 143384223, 143384223, 143384223, 143384223, 143384223, 143384223, 143384223, 143384223, 143312687, 143312687, 143312687, 143312687, 143312687, 143312687, 143312687, 143231791, 143231791, 143231791, 143231791, 142929903, 142929903, 142929903, 142872047, 142872047, 142872047, 142872047, 142824271, 142824271, 142824271, 142824271, 142824271, 142824271, 142755135, 142755135, 142755135, 142672799, 142452767, 142452767, 142452767, 142414607, 142360431, 142360431, 142360431, 142287455, 142287455, 142224079, 142077743, 142077743, 142077743, 142077743, 142026127, 142026127, 142026127, 142026127, 142026127, 142026127, 142026127, 141974511, 141974511, 141974511, 141919375, 141919375, 141919375, 141862639, 141862639, 141862639, 141862639, 141862639, 141862639, 141862639, 141862639, 141720062, 141720062, 141674366, 141674366, 141674366, 141674366, 141674366, 141620830, 141620830, 141620830, 141559454, 141507118, 141507118, 141507118, 141507118, 141507118, 141507118, 141462142, 141413086, 141413086, 141370270, 141370270, 141370270, 141370270, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141308574, 141242798, 141242798, 141242798, 141158622, 141158622, 141105406, 141054270, 141054270, 141008974, 140958478, 140958478, 140958478, 140958478, 140851886, 140851886, 140851886, 140851886, 140851886, 140851886, 140851886, 140851886, 140851886, 140800830, 140770174, 140703118, 140703118, 140703118, 140703118, 140703118, 140703118, 140718878, 140718878, 140667182, 140667182, 140558350, 140558350, 140488494, 140488494, 140488494, 140504014, 140504014, 140401342, 140401342, 140401342, 140401342, 140351166, 140351166, 140351166, 140351166, 140351166, 140351166, 140351166, 140351166, 140351166, 140298590, 140298590, 140298590, 140298590, 140298590, 140298590, 140298590, 140298590, 140298590, 140298590, 140298590, 140298590, 140298590, 140298590, 140298590, 140298590, 140298590]"
