instance id,request id,model,input,output,arrival,end_time,latency,queuing_delay,TTFT,TPOT,ITL
0,7,meta-llama/Llama-3.1-70B,50,269,811936853,22665488135,21853551282,82967331,180890528,99415875,"[95978478, 96819310, 90562670, 90562670, 90562670, 97133902, 90615022, 128409255, 117820228, 98715423, 138797083, 110177154, 96452846, 108133665, 97605710, 121184197, 91715534, 91715534, 98453503, 91767886, 91767886, 91767886, 152578783, 96818990, 106108177, 149067198, 148229245, 92239374, 161748705, 122494118, 112272515, 92605838, 92553486, 92553486, 128735896, 118871429, 92553486, 92553486, 97657742, 92605838, 101439887, 113994851, 92605838, 92605838, 181974983, 116514868, 99124719, 133504729, 135807738, 130674120, 93234542, 93182190, 93182190, 98443663, 98548687, 108709378, 121902854, 138744891, 98862799, 93549135, 126042823, 93758703, 112631379, 99124719, 162010145, 100277583, 99911119, 94125487, 102592752, 120859365, 110490946, 99701551, 150639198, 103797968, 100225231, 177835334, 94754671, 94701999, 94701999, 94701999, 94649647, 94596975, 94596975, 94596975, 94596975, 94596975, 94596975, 94596975, 94596975, 94545103, 94545103, 94545103, 94545103, 94545103, 94545103, 94492431, 94440079, 94440079, 94440079, 94440079, 94440079, 94440079, 94440079, 94440079, 94387407, 94387407, 94387407, 94387407, 94387407, 94387407, 94335055, 94335055, 94335055, 94282863, 94282863, 94282863, 94230511, 94230511, 94230511, 94230511, 94125487, 94125487, 94125487, 94125487, 94125487, 94125487, 94125487, 94125487, 94073295, 94073295, 94073295, 94073295, 94073295, 94073295, 94073295, 94073295, 94020943, 93915919, 93915919, 93863247, 93811375, 93758703, 93758703, 93758703, 93758703, 93706351, 93653679, 93653679, 93653679, 93653679, 93653679, 93601807, 93601807, 93601807, 93549135, 93549135, 93549135, 93549135, 93549135, 93549135, 93549135, 93496783, 93496783, 93444111, 93392239, 93339567, 93339567, 93339567, 93339567, 93339567, 93339567, 93339567, 93339567, 93339567, 93339567, 93287214, 93287214, 93287214, 93287214, 93287214, 93234542, 93234542, 93234542, 93234542, 93234542, 93234542, 93234542, 93182190, 93182190, 93182190, 93182190, 93182190, 93129998, 93129998, 93024974, 93024974, 93024974, 93024974, 93024974, 93024974, 92972622, 92972622, 92972622, 92920430, 92868078, 92868078, 92868078, 92868078, 92868078, 92868078, 92868078, 92868078, 92868078, 92868078, 92868078, 92868078, 92868078, 92868078]"
0,9,meta-llama/Llama-3.1-70B,21,242,1026970074,23036749759,22009779685,61835785,158655095,99323293,"[90562670, 90562670, 90562670, 97133902, 90615022, 128409255, 117820228, 98715423, 138797083, 110177154, 96452846, 108133665, 97605710, 121184197, 91715534, 91715534, 98453503, 91767886, 91767886, 91767886, 152578783, 96818990, 106108177, 149067198, 148229245, 92239374, 161748705, 122494118, 112272515, 92605838, 92553486, 92553486, 128735896, 118871429, 92553486, 92553486, 97657742, 92605838, 101439887, 113994851, 92605838, 92605838, 181974983, 116514868, 99124719, 133504729, 135807738, 130674120, 93234542, 93182190, 93182190, 98443663, 98548687, 108709378, 121902854, 138744891, 98862799, 93549135, 126042823, 93758703, 112631379, 99124719, 162010145, 100277583, 99911119, 94125487, 102592752, 120859365, 110490946, 99701551, 150639198, 103797968, 100225231, 177835334, 94754671, 94701999, 94701999, 94701999, 94649647, 94596975, 94596975, 94596975, 94596975, 94596975, 94596975, 94596975, 94596975, 94545103, 94545103, 94545103, 94545103, 94545103, 94545103, 94492431, 94440079, 94440079, 94440079, 94440079, 94440079, 94440079, 94440079, 94440079, 94387407, 94387407, 94387407, 94387407, 94387407, 94387407, 94335055, 94335055, 94335055, 94282863, 94282863, 94282863, 94230511, 94230511, 94230511, 94230511, 94125487, 94125487, 94125487, 94125487, 94125487, 94125487, 94125487, 94125487, 94073295, 94073295, 94073295, 94073295, 94073295, 94073295, 94073295, 94073295, 94020943, 93915919, 93915919, 93863247, 93811375, 93758703, 93758703, 93758703, 93758703, 93706351, 93653679, 93653679, 93653679, 93653679, 93653679, 93601807, 93601807, 93601807, 93549135, 93549135, 93549135, 93549135, 93549135, 93549135, 93549135, 93496783, 93496783, 93444111, 93392239, 93339567, 93339567, 93339567, 93339567, 93339567, 93339567, 93339567, 93339567, 93339567, 93339567, 93287214, 93287214, 93287214, 93287214, 93287214, 93234542, 93234542, 93234542, 93234542, 93234542, 93234542, 93234542, 93182190, 93182190, 93182190, 93182190, 93182190, 93129998, 93129998, 93024974, 93024974, 93024974, 93024974, 93024974, 93024974, 92972622, 92972622, 92972622, 92920430, 92868078, 92868078, 92868078, 92868078, 92868078, 92868078, 92868078, 92868078, 92868078, 92868078, 92868078, 92868078, 92868078, 92868078, 92815406, 92815406, 92815406, 92815406]"
0,20,meta-llama/Llama-3.1-70B,12,234,1918527754,23964380299,22045852545,71479255,210276338,98803512,"[110177154, 96452846, 108133665, 97605710, 121184197, 91715534, 91715534, 98453503, 91767886, 91767886, 91767886, 152578783, 96818990, 106108177, 149067198, 148229245, 92239374, 161748705, 122494118, 112272515, 92605838, 92553486, 92553486, 128735896, 118871429, 92553486, 92553486, 97657742, 92605838, 101439887, 113994851, 92605838, 92605838, 181974983, 116514868, 99124719, 133504729, 135807738, 130674120, 93234542, 93182190, 93182190, 98443663, 98548687, 108709378, 121902854, 138744891, 98862799, 93549135, 126042823, 93758703, 112631379, 99124719, 162010145, 100277583, 99911119, 94125487, 102592752, 120859365, 110490946, 99701551, 150639198, 103797968, 100225231, 177835334, 94754671, 94701999, 94701999, 94701999, 94649647, 94596975, 94596975, 94596975, 94596975, 94596975, 94596975, 94596975, 94596975, 94545103, 94545103, 94545103, 94545103, 94545103, 94545103, 94492431, 94440079, 94440079, 94440079, 94440079, 94440079, 94440079, 94440079, 94440079, 94387407, 94387407, 94387407, 94387407, 94387407, 94387407, 94335055, 94335055, 94335055, 94282863, 94282863, 94282863, 94230511, 94230511, 94230511, 94230511, 94125487, 94125487, 94125487, 94125487, 94125487, 94125487, 94125487, 94125487, 94073295, 94073295, 94073295, 94073295, 94073295, 94073295, 94073295, 94073295, 94020943, 93915919, 93915919, 93863247, 93811375, 93758703, 93758703, 93758703, 93758703, 93706351, 93653679, 93653679, 93653679, 93653679, 93653679, 93601807, 93601807, 93601807, 93549135, 93549135, 93549135, 93549135, 93549135, 93549135, 93549135, 93496783, 93496783, 93444111, 93392239, 93339567, 93339567, 93339567, 93339567, 93339567, 93339567, 93339567, 93339567, 93339567, 93339567, 93287214, 93287214, 93287214, 93287214, 93287214, 93234542, 93234542, 93234542, 93234542, 93234542, 93234542, 93234542, 93182190, 93182190, 93182190, 93182190, 93182190, 93129998, 93129998, 93024974, 93024974, 93024974, 93024974, 93024974, 93024974, 92972622, 92972622, 92972622, 92920430, 92868078, 92868078, 92868078, 92868078, 92868078, 92868078, 92868078, 92868078, 92868078, 92868078, 92868078, 92868078, 92868078, 92868078, 92815406, 92815406, 92815406, 92815406, 92763054, 92763054, 92763054, 92763054, 92763054, 92763054, 92763054, 92763054, 92763054, 92763054]"
0,54,meta-llama/Llama-3.1-70B,314,507,5325057647,24149802023,18824744376,38175925,152170776,97252987,"[92605838, 92605838, 181974983, 116514868, 99124719, 133504729, 135807738, 130674120, 93234542, 93182190, 93182190, 98443663, 98548687, 108709378, 121902854, 138744891, 98862799, 93549135, 126042823, 93758703, 112631379, 99124719, 162010145, 100277583, 99911119, 94125487, 102592752, 120859365, 110490946, 99701551, 150639198, 103797968, 100225231, 177835334, 94754671, 94701999, 94701999, 94701999, 94649647, 94596975, 94596975, 94596975, 94596975, 94596975, 94596975, 94596975, 94596975, 94545103, 94545103, 94545103, 94545103, 94545103, 94545103, 94492431, 94440079, 94440079, 94440079, 94440079, 94440079, 94440079, 94440079, 94440079, 94387407, 94387407, 94387407, 94387407, 94387407, 94387407, 94335055, 94335055, 94335055, 94282863, 94282863, 94282863, 94230511, 94230511, 94230511, 94230511, 94125487, 94125487, 94125487, 94125487, 94125487, 94125487, 94125487, 94125487, 94073295, 94073295, 94073295, 94073295, 94073295, 94073295, 94073295, 94073295, 94020943, 93915919, 93915919, 93863247, 93811375, 93758703, 93758703, 93758703, 93758703, 93706351, 93653679, 93653679, 93653679, 93653679, 93653679, 93601807, 93601807, 93601807, 93549135, 93549135, 93549135, 93549135, 93549135, 93549135, 93549135, 93496783, 93496783, 93444111, 93392239, 93339567, 93339567, 93339567, 93339567, 93339567, 93339567, 93339567, 93339567, 93339567, 93339567, 93287214, 93287214, 93287214, 93287214, 93287214, 93234542, 93234542, 93234542, 93234542, 93234542, 93234542, 93234542, 93182190, 93182190, 93182190, 93182190, 93182190, 93129998, 93129998, 93024974, 93024974, 93024974, 93024974, 93024974, 93024974, 92972622, 92972622, 92972622, 92920430, 92868078, 92868078, 92868078, 92868078, 92868078, 92868078, 92868078, 92868078, 92868078, 92868078, 92868078, 92868078, 92868078, 92868078, 92815406, 92815406, 92815406, 92815406, 92763054, 92763054, 92763054, 92763054, 92763054, 92763054, 92763054, 92763054, 92763054, 92763054, 92710862, 92710862]"
0,84,meta-llama/Llama-3.1-70B,788,961,7871451416,24427777553,16556326137,58507793,220517938,94975629,"[100277583, 99911119, 94125487, 102592752, 120859365, 110490946, 99701551, 150639198, 103797968, 100225231, 177835334, 94754671, 94701999, 94701999, 94701999, 94649647, 94596975, 94596975, 94596975, 94596975, 94596975, 94596975, 94596975, 94596975, 94545103, 94545103, 94545103, 94545103, 94545103, 94545103, 94492431, 94440079, 94440079, 94440079, 94440079, 94440079, 94440079, 94440079, 94440079, 94387407, 94387407, 94387407, 94387407, 94387407, 94387407, 94335055, 94335055, 94335055, 94282863, 94282863, 94282863, 94230511, 94230511, 94230511, 94230511, 94125487, 94125487, 94125487, 94125487, 94125487, 94125487, 94125487, 94125487, 94073295, 94073295, 94073295, 94073295, 94073295, 94073295, 94073295, 94073295, 94020943, 93915919, 93915919, 93863247, 93811375, 93758703, 93758703, 93758703, 93758703, 93706351, 93653679, 93653679, 93653679, 93653679, 93653679, 93601807, 93601807, 93601807, 93549135, 93549135, 93549135, 93549135, 93549135, 93549135, 93549135, 93496783, 93496783, 93444111, 93392239, 93339567, 93339567, 93339567, 93339567, 93339567, 93339567, 93339567, 93339567, 93339567, 93339567, 93287214, 93287214, 93287214, 93287214, 93287214, 93234542, 93234542, 93234542, 93234542, 93234542, 93234542, 93234542, 93182190, 93182190, 93182190, 93182190, 93182190, 93129998, 93129998, 93024974, 93024974, 93024974, 93024974, 93024974, 93024974, 92972622, 92972622, 92972622, 92920430, 92868078, 92868078, 92868078, 92868078, 92868078, 92868078, 92868078, 92868078, 92868078, 92868078, 92868078, 92868078, 92868078, 92868078, 92815406, 92815406, 92815406, 92815406, 92763054, 92763054, 92763054, 92763054, 92763054, 92763054, 92763054, 92763054, 92763054, 92763054, 92710862, 92710862, 92658510, 92658510, 92658510]"
0,60,meta-llama/Llama-3.1-70B,10,204,5704274631,24612989229,18908714598,140140451,256655319,96642794,"[99124719, 133504729, 135807738, 130674120, 93234542, 93182190, 93182190, 98443663, 98548687, 108709378, 121902854, 138744891, 98862799, 93549135, 126042823, 93758703, 112631379, 99124719, 162010145, 100277583, 99911119, 94125487, 102592752, 120859365, 110490946, 99701551, 150639198, 103797968, 100225231, 177835334, 94754671, 94701999, 94701999, 94701999, 94649647, 94596975, 94596975, 94596975, 94596975, 94596975, 94596975, 94596975, 94596975, 94545103, 94545103, 94545103, 94545103, 94545103, 94545103, 94492431, 94440079, 94440079, 94440079, 94440079, 94440079, 94440079, 94440079, 94440079, 94387407, 94387407, 94387407, 94387407, 94387407, 94387407, 94335055, 94335055, 94335055, 94282863, 94282863, 94282863, 94230511, 94230511, 94230511, 94230511, 94125487, 94125487, 94125487, 94125487, 94125487, 94125487, 94125487, 94125487, 94073295, 94073295, 94073295, 94073295, 94073295, 94073295, 94073295, 94073295, 94020943, 93915919, 93915919, 93863247, 93811375, 93758703, 93758703, 93758703, 93758703, 93706351, 93653679, 93653679, 93653679, 93653679, 93653679, 93601807, 93601807, 93601807, 93549135, 93549135, 93549135, 93549135, 93549135, 93549135, 93549135, 93496783, 93496783, 93444111, 93392239, 93339567, 93339567, 93339567, 93339567, 93339567, 93339567, 93339567, 93339567, 93339567, 93339567, 93287214, 93287214, 93287214, 93287214, 93287214, 93234542, 93234542, 93234542, 93234542, 93234542, 93234542, 93234542, 93182190, 93182190, 93182190, 93182190, 93182190, 93129998, 93129998, 93024974, 93024974, 93024974, 93024974, 93024974, 93024974, 92972622, 92972622, 92972622, 92920430, 92868078, 92868078, 92868078, 92868078, 92868078, 92868078, 92868078, 92868078, 92868078, 92868078, 92868078, 92868078, 92868078, 92868078, 92815406, 92815406, 92815406, 92815406, 92763054, 92763054, 92763054, 92763054, 92763054, 92763054, 92763054, 92763054, 92763054, 92763054, 92710862, 92710862, 92658510, 92658510, 92658510, 92605838, 92605838]"
0,87,meta-llama/Llama-3.1-70B,16,197,8143059350,25353417117,17210357767,49187587,149098706,94784772,"[94125487, 102592752, 120859365, 110490946, 99701551, 150639198, 103797968, 100225231, 177835334, 94754671, 94701999, 94701999, 94701999, 94649647, 94596975, 94596975, 94596975, 94596975, 94596975, 94596975, 94596975, 94596975, 94545103, 94545103, 94545103, 94545103, 94545103, 94545103, 94492431, 94440079, 94440079, 94440079, 94440079, 94440079, 94440079, 94440079, 94440079, 94387407, 94387407, 94387407, 94387407, 94387407, 94387407, 94335055, 94335055, 94335055, 94282863, 94282863, 94282863, 94230511, 94230511, 94230511, 94230511, 94125487, 94125487, 94125487, 94125487, 94125487, 94125487, 94125487, 94125487, 94073295, 94073295, 94073295, 94073295, 94073295, 94073295, 94073295, 94073295, 94020943, 93915919, 93915919, 93863247, 93811375, 93758703, 93758703, 93758703, 93758703, 93706351, 93653679, 93653679, 93653679, 93653679, 93653679, 93601807, 93601807, 93601807, 93549135, 93549135, 93549135, 93549135, 93549135, 93549135, 93549135, 93496783, 93496783, 93444111, 93392239, 93339567, 93339567, 93339567, 93339567, 93339567, 93339567, 93339567, 93339567, 93339567, 93339567, 93287214, 93287214, 93287214, 93287214, 93287214, 93234542, 93234542, 93234542, 93234542, 93234542, 93234542, 93234542, 93182190, 93182190, 93182190, 93182190, 93182190, 93129998, 93129998, 93024974, 93024974, 93024974, 93024974, 93024974, 93024974, 92972622, 92972622, 92972622, 92920430, 92868078, 92868078, 92868078, 92868078, 92868078, 92868078, 92868078, 92868078, 92868078, 92868078, 92868078, 92868078, 92868078, 92868078, 92815406, 92815406, 92815406, 92815406, 92763054, 92763054, 92763054, 92763054, 92763054, 92763054, 92763054, 92763054, 92763054, 92763054, 92710862, 92710862, 92658510, 92658510, 92658510, 92605838, 92605838, 92553486, 92553486, 92553486, 92553486, 92553486, 92553486, 92553486, 92553486]"
0,81,meta-llama/Llama-3.1-70B,3,190,7787453895,25630919559,17843465664,43380595,142505314,95166453,"[162010145, 100277583, 99911119, 94125487, 102592752, 120859365, 110490946, 99701551, 150639198, 103797968, 100225231, 177835334, 94754671, 94701999, 94701999, 94701999, 94649647, 94596975, 94596975, 94596975, 94596975, 94596975, 94596975, 94596975, 94596975, 94545103, 94545103, 94545103, 94545103, 94545103, 94545103, 94492431, 94440079, 94440079, 94440079, 94440079, 94440079, 94440079, 94440079, 94440079, 94387407, 94387407, 94387407, 94387407, 94387407, 94387407, 94335055, 94335055, 94335055, 94282863, 94282863, 94282863, 94230511, 94230511, 94230511, 94230511, 94125487, 94125487, 94125487, 94125487, 94125487, 94125487, 94125487, 94125487, 94073295, 94073295, 94073295, 94073295, 94073295, 94073295, 94073295, 94073295, 94020943, 93915919, 93915919, 93863247, 93811375, 93758703, 93758703, 93758703, 93758703, 93706351, 93653679, 93653679, 93653679, 93653679, 93653679, 93601807, 93601807, 93601807, 93549135, 93549135, 93549135, 93549135, 93549135, 93549135, 93549135, 93496783, 93496783, 93444111, 93392239, 93339567, 93339567, 93339567, 93339567, 93339567, 93339567, 93339567, 93339567, 93339567, 93339567, 93287214, 93287214, 93287214, 93287214, 93287214, 93234542, 93234542, 93234542, 93234542, 93234542, 93234542, 93234542, 93182190, 93182190, 93182190, 93182190, 93182190, 93129998, 93129998, 93024974, 93024974, 93024974, 93024974, 93024974, 93024974, 92972622, 92972622, 92972622, 92920430, 92868078, 92868078, 92868078, 92868078, 92868078, 92868078, 92868078, 92868078, 92868078, 92868078, 92868078, 92868078, 92868078, 92868078, 92815406, 92815406, 92815406, 92815406, 92763054, 92763054, 92763054, 92763054, 92763054, 92763054, 92763054, 92763054, 92763054, 92763054, 92710862, 92710862, 92658510, 92658510, 92658510, 92605838, 92605838, 92553486, 92553486, 92553486, 92553486, 92553486, 92553486, 92553486, 92553486, 92500814, 92500814, 92500814]"
0,59,meta-llama/Llama-3.1-70B,662,872,5655061602,26000715327,20345653725,7378497,189353480,96441627,"[116514868, 99124719, 133504729, 135807738, 130674120, 93234542, 93182190, 93182190, 98443663, 98548687, 108709378, 121902854, 138744891, 98862799, 93549135, 126042823, 93758703, 112631379, 99124719, 162010145, 100277583, 99911119, 94125487, 102592752, 120859365, 110490946, 99701551, 150639198, 103797968, 100225231, 177835334, 94754671, 94701999, 94701999, 94701999, 94649647, 94596975, 94596975, 94596975, 94596975, 94596975, 94596975, 94596975, 94596975, 94545103, 94545103, 94545103, 94545103, 94545103, 94545103, 94492431, 94440079, 94440079, 94440079, 94440079, 94440079, 94440079, 94440079, 94440079, 94387407, 94387407, 94387407, 94387407, 94387407, 94387407, 94335055, 94335055, 94335055, 94282863, 94282863, 94282863, 94230511, 94230511, 94230511, 94230511, 94125487, 94125487, 94125487, 94125487, 94125487, 94125487, 94125487, 94125487, 94073295, 94073295, 94073295, 94073295, 94073295, 94073295, 94073295, 94073295, 94020943, 93915919, 93915919, 93863247, 93811375, 93758703, 93758703, 93758703, 93758703, 93706351, 93653679, 93653679, 93653679, 93653679, 93653679, 93601807, 93601807, 93601807, 93549135, 93549135, 93549135, 93549135, 93549135, 93549135, 93549135, 93496783, 93496783, 93444111, 93392239, 93339567, 93339567, 93339567, 93339567, 93339567, 93339567, 93339567, 93339567, 93339567, 93339567, 93287214, 93287214, 93287214, 93287214, 93287214, 93234542, 93234542, 93234542, 93234542, 93234542, 93234542, 93234542, 93182190, 93182190, 93182190, 93182190, 93182190, 93129998, 93129998, 93024974, 93024974, 93024974, 93024974, 93024974, 93024974, 92972622, 92972622, 92972622, 92920430, 92868078, 92868078, 92868078, 92868078, 92868078, 92868078, 92868078, 92868078, 92868078, 92868078, 92868078, 92868078, 92868078, 92868078, 92815406, 92815406, 92815406, 92815406, 92763054, 92763054, 92763054, 92763054, 92763054, 92763054, 92763054, 92763054, 92763054, 92763054, 92710862, 92710862, 92658510, 92658510, 92658510, 92605838, 92605838, 92553486, 92553486, 92553486, 92553486, 92553486, 92553486, 92553486, 92553486, 92500814, 92500814, 92500814, 92448942, 92448942, 92448942, 92448942]"
0,41,meta-llama/Llama-3.1-70B,340,572,3637282315,26370300407,22733018092,86836726,235065971,97393732,"[92239374, 161748705, 122494118, 112272515, 92605838, 92553486, 92553486, 128735896, 118871429, 92553486, 92553486, 97657742, 92605838, 101439887, 113994851, 92605838, 92605838, 181974983, 116514868, 99124719, 133504729, 135807738, 130674120, 93234542, 93182190, 93182190, 98443663, 98548687, 108709378, 121902854, 138744891, 98862799, 93549135, 126042823, 93758703, 112631379, 99124719, 162010145, 100277583, 99911119, 94125487, 102592752, 120859365, 110490946, 99701551, 150639198, 103797968, 100225231, 177835334, 94754671, 94701999, 94701999, 94701999, 94649647, 94596975, 94596975, 94596975, 94596975, 94596975, 94596975, 94596975, 94596975, 94545103, 94545103, 94545103, 94545103, 94545103, 94545103, 94492431, 94440079, 94440079, 94440079, 94440079, 94440079, 94440079, 94440079, 94440079, 94387407, 94387407, 94387407, 94387407, 94387407, 94387407, 94335055, 94335055, 94335055, 94282863, 94282863, 94282863, 94230511, 94230511, 94230511, 94230511, 94125487, 94125487, 94125487, 94125487, 94125487, 94125487, 94125487, 94125487, 94073295, 94073295, 94073295, 94073295, 94073295, 94073295, 94073295, 94073295, 94020943, 93915919, 93915919, 93863247, 93811375, 93758703, 93758703, 93758703, 93758703, 93706351, 93653679, 93653679, 93653679, 93653679, 93653679, 93601807, 93601807, 93601807, 93549135, 93549135, 93549135, 93549135, 93549135, 93549135, 93549135, 93496783, 93496783, 93444111, 93392239, 93339567, 93339567, 93339567, 93339567, 93339567, 93339567, 93339567, 93339567, 93339567, 93339567, 93287214, 93287214, 93287214, 93287214, 93287214, 93234542, 93234542, 93234542, 93234542, 93234542, 93234542, 93234542, 93182190, 93182190, 93182190, 93182190, 93182190, 93129998, 93129998, 93024974, 93024974, 93024974, 93024974, 93024974, 93024974, 92972622, 92972622, 92972622, 92920430, 92868078, 92868078, 92868078, 92868078, 92868078, 92868078, 92868078, 92868078, 92868078, 92868078, 92868078, 92868078, 92868078, 92868078, 92815406, 92815406, 92815406, 92815406, 92763054, 92763054, 92763054, 92763054, 92763054, 92763054, 92763054, 92763054, 92763054, 92763054, 92710862, 92710862, 92658510, 92658510, 92658510, 92605838, 92605838, 92553486, 92553486, 92553486, 92553486, 92553486, 92553486, 92553486, 92553486, 92500814, 92500814, 92500814, 92448942, 92448942, 92448942, 92448942, 92396270, 92396270, 92396270, 92396270]"
0,13,meta-llama/Llama-3.1-70B,11,263,1581917467,26462644325,24880726858,63144636,191553891,98363238,"[117820228, 98715423, 138797083, 110177154, 96452846, 108133665, 97605710, 121184197, 91715534, 91715534, 98453503, 91767886, 91767886, 91767886, 152578783, 96818990, 106108177, 149067198, 148229245, 92239374, 161748705, 122494118, 112272515, 92605838, 92553486, 92553486, 128735896, 118871429, 92553486, 92553486, 97657742, 92605838, 101439887, 113994851, 92605838, 92605838, 181974983, 116514868, 99124719, 133504729, 135807738, 130674120, 93234542, 93182190, 93182190, 98443663, 98548687, 108709378, 121902854, 138744891, 98862799, 93549135, 126042823, 93758703, 112631379, 99124719, 162010145, 100277583, 99911119, 94125487, 102592752, 120859365, 110490946, 99701551, 150639198, 103797968, 100225231, 177835334, 94754671, 94701999, 94701999, 94701999, 94649647, 94596975, 94596975, 94596975, 94596975, 94596975, 94596975, 94596975, 94596975, 94545103, 94545103, 94545103, 94545103, 94545103, 94545103, 94492431, 94440079, 94440079, 94440079, 94440079, 94440079, 94440079, 94440079, 94440079, 94387407, 94387407, 94387407, 94387407, 94387407, 94387407, 94335055, 94335055, 94335055, 94282863, 94282863, 94282863, 94230511, 94230511, 94230511, 94230511, 94125487, 94125487, 94125487, 94125487, 94125487, 94125487, 94125487, 94125487, 94073295, 94073295, 94073295, 94073295, 94073295, 94073295, 94073295, 94073295, 94020943, 93915919, 93915919, 93863247, 93811375, 93758703, 93758703, 93758703, 93758703, 93706351, 93653679, 93653679, 93653679, 93653679, 93653679, 93601807, 93601807, 93601807, 93549135, 93549135, 93549135, 93549135, 93549135, 93549135, 93549135, 93496783, 93496783, 93444111, 93392239, 93339567, 93339567, 93339567, 93339567, 93339567, 93339567, 93339567, 93339567, 93339567, 93339567, 93287214, 93287214, 93287214, 93287214, 93287214, 93234542, 93234542, 93234542, 93234542, 93234542, 93234542, 93234542, 93182190, 93182190, 93182190, 93182190, 93182190, 93129998, 93129998, 93024974, 93024974, 93024974, 93024974, 93024974, 93024974, 92972622, 92972622, 92972622, 92920430, 92868078, 92868078, 92868078, 92868078, 92868078, 92868078, 92868078, 92868078, 92868078, 92868078, 92868078, 92868078, 92868078, 92868078, 92815406, 92815406, 92815406, 92815406, 92763054, 92763054, 92763054, 92763054, 92763054, 92763054, 92763054, 92763054, 92763054, 92763054, 92710862, 92710862, 92658510, 92658510, 92658510, 92605838, 92605838, 92553486, 92553486, 92553486, 92553486, 92553486, 92553486, 92553486, 92553486, 92500814, 92500814, 92500814, 92448942, 92448942, 92448942, 92448942, 92396270, 92396270, 92396270, 92396270, 92343918]"
0,77,meta-llama/Llama-3.1-70B,14,213,7434266542,26462644325,19028377783,64135043,190177866,95142423,"[93758703, 112631379, 99124719, 162010145, 100277583, 99911119, 94125487, 102592752, 120859365, 110490946, 99701551, 150639198, 103797968, 100225231, 177835334, 94754671, 94701999, 94701999, 94701999, 94649647, 94596975, 94596975, 94596975, 94596975, 94596975, 94596975, 94596975, 94596975, 94545103, 94545103, 94545103, 94545103, 94545103, 94545103, 94492431, 94440079, 94440079, 94440079, 94440079, 94440079, 94440079, 94440079, 94440079, 94387407, 94387407, 94387407, 94387407, 94387407, 94387407, 94335055, 94335055, 94335055, 94282863, 94282863, 94282863, 94230511, 94230511, 94230511, 94230511, 94125487, 94125487, 94125487, 94125487, 94125487, 94125487, 94125487, 94125487, 94073295, 94073295, 94073295, 94073295, 94073295, 94073295, 94073295, 94073295, 94020943, 93915919, 93915919, 93863247, 93811375, 93758703, 93758703, 93758703, 93758703, 93706351, 93653679, 93653679, 93653679, 93653679, 93653679, 93601807, 93601807, 93601807, 93549135, 93549135, 93549135, 93549135, 93549135, 93549135, 93549135, 93496783, 93496783, 93444111, 93392239, 93339567, 93339567, 93339567, 93339567, 93339567, 93339567, 93339567, 93339567, 93339567, 93339567, 93287214, 93287214, 93287214, 93287214, 93287214, 93234542, 93234542, 93234542, 93234542, 93234542, 93234542, 93234542, 93182190, 93182190, 93182190, 93182190, 93182190, 93129998, 93129998, 93024974, 93024974, 93024974, 93024974, 93024974, 93024974, 92972622, 92972622, 92972622, 92920430, 92868078, 92868078, 92868078, 92868078, 92868078, 92868078, 92868078, 92868078, 92868078, 92868078, 92868078, 92868078, 92868078, 92868078, 92815406, 92815406, 92815406, 92815406, 92763054, 92763054, 92763054, 92763054, 92763054, 92763054, 92763054, 92763054, 92763054, 92763054, 92710862, 92710862, 92658510, 92658510, 92658510, 92605838, 92605838, 92553486, 92553486, 92553486, 92553486, 92553486, 92553486, 92553486, 92553486, 92500814, 92500814, 92500814, 92448942, 92448942, 92448942, 92448942, 92396270, 92396270, 92396270, 92396270, 92343918]"
