timestamp,index,name,utilization.gpu,power.draw,memory.used
2026/06/19 15:43:35.446, 0, NVIDIA A40, 10, 101.25, 349
2026/06/19 15:43:35.950, 0, NVIDIA A40, 11, 104.66, 349
2026/06/19 15:43:36.453, 0, NVIDIA A40, 13, 105.60, 349
2026/06/19 15:43:36.957, 0, NVIDIA A40, 17, 109.66, 349
2026/06/19 15:43:37.460, 0, NVIDIA A40, 3, 98.90, 349
2026/06/19 15:43:37.964, 0, NVIDIA A40, 5, 90.85, 349
2026/06/19 15:43:38.467, 0, NVIDIA A40, 7, 94.39, 349
2026/06/19 15:43:38.971, 0, NVIDIA A40, 8, 97.07, 349
2026/06/19 15:43:39.474, 0, NVIDIA A40, 11, 101.34, 349
2026/06/19 15:43:39.978, 0, NVIDIA A40, 11, 104.19, 349
2026/06/19 15:43:40.481, 0, NVIDIA A40, 16, 107.93, 349
2026/06/19 15:43:40.984, 0, NVIDIA A40, 12, 108.55, 349
2026/06/19 15:43:41.487, 0, NVIDIA A40, 4, 100.50, 349
2026/06/19 15:43:41.991, 0, NVIDIA A40, 5, 91.46, 349
2026/06/19 15:43:42.494, 0, NVIDIA A40, 7, 93.76, 349
2026/06/19 15:43:42.998, 0, NVIDIA A40, 8, 96.55, 349
2026/06/19 15:43:43.501, 0, NVIDIA A40, 11, 99.70, 349
2026/06/19 15:43:44.005, 0, NVIDIA A40, 13, 103.03, 349
2026/06/19 15:43:44.508, 0, NVIDIA A40, 17, 108.52, 349
2026/06/19 15:43:45.012, 0, NVIDIA A40, 3, 105.07, 349
2026/06/19 15:43:45.519, 0, NVIDIA A40, 4, 95.72, 349
2026/06/19 15:43:46.022, 0, NVIDIA A40, 5, 93.39, 349
2026/06/19 15:43:46.525, 0, NVIDIA A40, 7, 96.99, 349
2026/06/19 15:43:47.029, 0, NVIDIA A40, 9, 98.70, 349
2026/06/19 15:43:47.532, 0, NVIDIA A40, 10, 100.21, 349
2026/06/19 15:43:48.036, 0, NVIDIA A40, 13, 104.49, 349
2026/06/19 15:43:48.539, 0, NVIDIA A40, 20, 111.94, 349
2026/06/19 15:43:49.042, 0, NVIDIA A40, 4, 105.79, 349
2026/06/19 15:43:49.545, 0, NVIDIA A40, 5, 94.33, 349
2026/06/19 15:43:50.049, 0, NVIDIA A40, 7, 94.36, 349
2026/06/19 15:43:50.553, 0, NVIDIA A40, 8, 96.82, 349
2026/06/19 15:43:51.056, 0, NVIDIA A40, 10, 101.75, 349
2026/06/19 15:43:51.559, 0, NVIDIA A40, 12, 103.35, 349
2026/06/19 15:43:52.063, 0, NVIDIA A40, 12, 105.66, 349
2026/06/19 15:43:52.566, 0, NVIDIA A40, 22, 110.16, 349
2026/06/19 15:43:53.070, 0, NVIDIA A40, 4, 102.81, 349
2026/06/19 15:43:53.573, 0, NVIDIA A40, 5, 90.88, 349
2026/06/19 15:43:54.076, 0, NVIDIA A40, 7, 93.74, 349
2026/06/19 15:43:54.580, 0, NVIDIA A40, 8, 95.78, 349
2026/06/19 15:43:55.083, 0, NVIDIA A40, 10, 99.69, 349
2026/06/19 15:43:55.586, 0, NVIDIA A40, 11, 102.94, 349
2026/06/19 15:43:56.090, 0, NVIDIA A40, 13, 106.69, 349
2026/06/19 15:43:56.593, 0, NVIDIA A40, 20, 109.03, 349
2026/06/19 15:43:57.096, 0, NVIDIA A40, 4, 101.16, 349
2026/06/19 15:43:57.599, 0, NVIDIA A40, 4, 93.40, 349
2026/06/19 15:43:58.103, 0, NVIDIA A40, 6, 96.20, 349
2026/06/19 15:43:58.606, 0, NVIDIA A40, 8, 98.65, 349
2026/06/19 15:43:59.114, 0, NVIDIA A40, 10, 101.35, 349
2026/06/19 15:43:59.617, 0, NVIDIA A40, 13, 102.32, 349
2026/06/19 15:44:00.120, 0, NVIDIA A40, 14, 105.48, 349
2026/06/19 15:44:00.624, 0, NVIDIA A40, 3, 108.12, 349
2026/06/19 15:44:01.127, 0, NVIDIA A40, 4, 100.76, 349
2026/06/19 15:44:01.630, 0, NVIDIA A40, 5, 91.95, 349
2026/06/19 15:44:02.134, 0, NVIDIA A40, 6, 94.34, 349
2026/06/19 15:44:02.637, 0, NVIDIA A40, 8, 97.36, 349
2026/06/19 15:44:03.140, 0, NVIDIA A40, 9, 100.00, 349
2026/06/19 15:44:03.643, 0, NVIDIA A40, 11, 103.96, 349
2026/06/19 15:44:04.147, 0, NVIDIA A40, 12, 107.89, 349
2026/06/19 15:44:04.650, 0, NVIDIA A40, 7, 107.12, 349
2026/06/19 15:44:05.153, 0, NVIDIA A40, 4, 101.80, 349
2026/06/19 15:44:05.656, 0, NVIDIA A40, 5, 92.18, 349
2026/06/19 15:44:06.159, 0, NVIDIA A40, 7, 93.20, 349
2026/06/19 15:44:06.663, 0, NVIDIA A40, 9, 98.86, 349
2026/06/19 15:44:07.166, 0, NVIDIA A40, 9, 102.38, 349
2026/06/19 15:44:07.669, 0, NVIDIA A40, 13, 105.68, 349
2026/06/19 15:44:08.172, 0, NVIDIA A40, 13, 109.92, 349
2026/06/19 15:44:08.676, 0, NVIDIA A40, 4, 108.75, 349
2026/06/19 15:44:09.179, 0, NVIDIA A40, 4, 101.46, 349
2026/06/19 15:44:09.683, 0, NVIDIA A40, 5, 93.71, 349
2026/06/19 15:44:10.186, 0, NVIDIA A40, 6, 96.61, 349
2026/06/19 15:44:10.690, 0, NVIDIA A40, 8, 99.02, 349
2026/06/19 15:44:11.193, 0, NVIDIA A40, 10, 101.79, 349
2026/06/19 15:44:11.696, 0, NVIDIA A40, 13, 104.24, 349
2026/06/19 15:44:12.200, 0, NVIDIA A40, 20, 107.41, 349
2026/06/19 15:44:12.704, 0, NVIDIA A40, 4, 103.57, 349
2026/06/19 15:44:13.207, 0, NVIDIA A40, 1, 95.78, 349
2026/06/19 15:44:13.710, 0, NVIDIA A40, 4, 91.55, 349
2026/06/19 15:44:14.213, 0, NVIDIA A40, 7, 92.62, 349
2026/06/19 15:44:14.717, 0, NVIDIA A40, 8, 96.00, 349
2026/06/19 15:44:15.220, 0, NVIDIA A40, 11, 100.13, 349
2026/06/19 15:44:15.724, 0, NVIDIA A40, 11, 102.63, 349
2026/06/19 15:44:16.227, 0, NVIDIA A40, 15, 106.89, 349
2026/06/19 15:44:16.730, 0, NVIDIA A40, 18, 108.56, 349
2026/06/19 15:44:17.233, 0, NVIDIA A40, 5, 101.96, 349
2026/06/19 15:44:17.737, 0, NVIDIA A40, 5, 93.49, 349
2026/06/19 15:44:18.240, 0, NVIDIA A40, 7, 96.34, 349
2026/06/19 15:44:18.744, 0, NVIDIA A40, 9, 99.53, 349
2026/06/19 15:44:19.247, 0, NVIDIA A40, 11, 103.85, 349
2026/06/19 15:44:19.751, 0, NVIDIA A40, 12, 105.15, 349
2026/06/19 15:44:20.254, 0, NVIDIA A40, 16, 107.89, 349
2026/06/19 15:44:20.758, 0, NVIDIA A40, 11, 104.15, 349
2026/06/19 15:44:21.261, 0, NVIDIA A40, 5, 99.43, 349
2026/06/19 15:44:21.765, 0, NVIDIA A40, 5, 93.27, 349
2026/06/19 15:44:22.268, 0, NVIDIA A40, 7, 95.11, 349
2026/06/19 15:44:22.771, 0, NVIDIA A40, 9, 98.41, 349
2026/06/19 15:44:23.274, 0, NVIDIA A40, 10, 102.15, 349
2026/06/19 15:44:23.778, 0, NVIDIA A40, 12, 105.52, 349
2026/06/19 15:44:24.281, 0, NVIDIA A40, 17, 110.84, 349
2026/06/19 15:44:24.785, 0, NVIDIA A40, 5, 107.52, 349
2026/06/19 15:44:25.288, 0, NVIDIA A40, 5, 100.46, 349
2026/06/19 15:44:25.791, 0, NVIDIA A40, 2, 93.72, 349
2026/06/19 15:44:26.295, 0, NVIDIA A40, 7, 97.05, 349
2026/06/19 15:44:26.799, 0, NVIDIA A40, 9, 101.06, 349
2026/06/19 15:44:27.302, 0, NVIDIA A40, 10, 101.83, 349
2026/06/19 15:44:27.806, 0, NVIDIA A40, 12, 102.42, 349
2026/06/19 15:44:28.309, 0, NVIDIA A40, 18, 108.13, 349
2026/06/19 15:44:28.812, 0, NVIDIA A40, 5, 109.95, 349
2026/06/19 15:44:29.316, 0, NVIDIA A40, 5, 101.78, 349
2026/06/19 15:44:29.819, 0, NVIDIA A40, 6, 96.23, 349
2026/06/19 15:44:30.322, 0, NVIDIA A40, 7, 97.02, 349
2026/06/19 15:44:30.826, 0, NVIDIA A40, 10, 99.84, 349
2026/06/19 15:44:31.329, 0, NVIDIA A40, 11, 101.70, 349
2026/06/19 15:44:31.833, 0, NVIDIA A40, 12, 105.82, 349
2026/06/19 15:44:32.336, 0, NVIDIA A40, 20, 109.91, 349
2026/06/19 15:44:32.840, 0, NVIDIA A40, 5, 104.92, 349
2026/06/19 15:44:33.343, 0, NVIDIA A40, 6, 95.27, 349
2026/06/19 15:44:33.847, 0, NVIDIA A40, 6, 95.39, 349
2026/06/19 15:44:34.350, 0, NVIDIA A40, 7, 98.66, 349
2026/06/19 15:44:34.853, 0, NVIDIA A40, 9, 101.14, 349
2026/06/19 15:44:35.357, 0, NVIDIA A40, 10, 104.02, 349
2026/06/19 15:44:35.860, 0, NVIDIA A40, 12, 105.48, 349
